Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Bear Flat,20705,7/1/17,773,4.9,294,16,67,82,52,70,98,49,45,76,21,43,53,0
Bear Flat,20705,7/2/17,800,4.3,299,14,69,85,49,72,103,46,45,75,19,44,54,0
Bear Flat,20705,7/3/17,801,5.2,301,16,69,85,52,72,101,48,44,75,18,43,54,0
Bear Flat,20705,7/4/17,802,4.9,305,17,68,87,51,71,104,47,40,74,13,39,52,0
Bear Flat,20705,7/5/17,788,4.6,193,19,69,87,47,70,103,41,30,60,12,32,49,0
Bear Flat,20705,7/6/17,780,4.8,311,17,72,89,54,74,105,47,28,56,13,34,51,0
Bear Flat,20705,7/7/17,791,5,294,17,72,89,54,74,107,49,27,47,14,34,51,0
Bear Flat,20705,7/8/17,768,5,302,22,74,92,55,76,109,50,25,44,13,34,52,0
Bear Flat,20705,7/9/17,763,5.1,286,30,72,90,56,74,108,51,25,44,13,33,51,0
Bear Flat,20705,7/10/17,796,5.6,282,25,68,82,51,71,100,46,33,64,15,35,50,0
Bear Flat,20705,7/11/17,786,4.8,298,23,69,84,50,72,103,45,37,58,18,39,52,0
Bear Flat,20705,7/12/17,787,5.1,295,19,69,85,51,72,103,47,36,65,17,39,52,0
Bear Flat,20705,7/13/17,789,4.8,294,18,70,88,51,73,106,47,34,60,13,37,52,0
Bear Flat,20705,7/14/17,720,4.7,299,19,72,91,53,75,110,48,33,52,13,38,52,0
Bear Flat,20705,7/15/17,,,,17,,85,54,,102,49,,52,11,,,
Bear Flat,20705,7/16/17,779,5.1,299,17,69,85,49,72,103,45,33,58,12,36,50,0
Bear Flat,20705,7/17/17,670,5.5,288,21,67,81,49,69,102,45,32,54,17,33,49,0
Bear Flat,20705,7/18/17,786,5.7,279,20,66,83,49,68,100,44,30,52,13,30,47,0
Bear Flat,20705,7/19/17,795,5.2,285,19,64,84,44,67,101,38,25,44,8,24,45,0
Bear Flat,20705,7/20/17,776,5,294,18,65,80,47,68,98,42,33,63,15,32,48,0
Bear Flat,20705,7/21/17,777,4.5,305,18,67,83,47,70,101,42,35,66,13,34,49,0
Bear Flat,20705,7/22/17,754,3.9,59,15,72,90,49,74,108,44,30,63,12,35,51,0
Bear Flat,20705,7/23/17,568,4.2,287,16,76,92,58,77,109,52,28,47,13,38,54,0
Bear Flat,20705,7/24/17,284,4.5,344,20,65,78,56,64,89,51,57,89,27,48,55,0.26
Bear Flat,20705,7/25/17,529,4.8,320,23,63,82,48,65,101,47,64,97,28,48,54,0.14
Bear Flat,20705,7/26/17,629,4.7,306,19,63,79,47,65,95,45,57,96,23,45,52,0.02
Bear Flat,20705,7/27/17,751,4.4,291,14,67,83,49,70,101,45,43,74,20,41,52,0
Bear Flat,20705,7/28/17,739,5.2,292,31,71,88,53,73,106,48,34,71,9,36,52,0
Bear Flat,20705,7/29/17,705,4.8,296,15,71,86,53,74,106,49,35,68,13,38,52,0
Bear Flat,20705,7/30/17,704,4.2,316,15,72,88,53,75,108,48,33,58,16,39,53,0
Bear Flat,20705,7/31/17,597,3.9,329,13,75,93,55,77,115,51,31,59,12,39,54,0
Bear Flat,20705,8/1/17,612,4.2,287,16,77,94,60,80,112,56,27,48,12,38,55,0
Bear Flat,20705,8/2/17,578,4.6,300,15,77,94,61,79,113,56,28,47,12,39,55,0
Bear Flat,20705,8/3/17,694,5.2,306,22,76,92,59,79,110,55,33,64,9,41,56,0
Bear Flat,20705,8/4/17,565,4.7,300,16,73,86,58,75,102,54,34,52,19,42,55,0
Bear Flat,20705,8/5/17,342,4,303,14,65,77,54,66,90,49,49,65,26,44,53,0
Bear Flat,20705,8/6/17,168,3.3,319,15,60,72,54,58,77,51,72,92,44,50,54,0.1
Bear Flat,20705,8/7/17,435,4.5,305,20,59,76,49,61,97,46,73,98,34,49,53,0.33
Bear Flat,20705,8/8/17,591,4.1,337,12,66,82,47,68,96,45,55,97,24,46,54,0
Bear Flat,20705,8/9/17,372,3.9,337,15,65,76,54,66,92,51,51,74,35,46,54,0.01
Bear Flat,20705,8/10/17,566,4.2,320,12,67,81,52,69,101,47,45,70,24,43,53,0
Bear Flat,20705,8/11/17,690,5,291,17,66,80,50,70,101,46,44,68,23,42,52,0
Bear Flat,20705,8/12/17,641,5,288,19,66,80,52,69,100,48,48,81,20,43,53,0
Bear Flat,20705,8/13/17,635,5.1,288,19,65,79,49,69,97,45,41,65,22,39,50,0
Bear Flat,20705,8/14/17,549,4.1,315,15,63,76,53,66,93,49,55,92,29,45,52,0.01
Bear Flat,20705,8/15/17,595,4.2,297,15,63,77,46,66,98,42,45,73,25,40,50,0
Bear Flat,20705,8/16/17,673,5,308,19,65,81,47,68,98,44,37,64,15,35,49,0
Bear Flat,20705,8/17/17,683,4.9,305,16,66,82,48,69,102,43,34,62,13,34,49,0
Bear Flat,20705,8/18/17,664,5,300,17,69,85,51,72,105,46,30,55,14,33,50,0
Bear Flat,20705,8/19/17,623,4.5,301,16,66,82,49,70,103,45,33,56,18,35,49,0
Bear Flat,20705,8/20/17,635,4.5,304,16,67,83,49,70,103,45,32,55,16,34,49,0
Bear Flat,20705,8/21/17,499,4,305,19,70,87,54,72,108,49,29,43,14,35,51,0
Bear Flat,20705,8/22/17,405,4.5,315,17,64,82,53,67,103,52,61,96,26,48,54,0.48
Bear Flat,20705,8/23/17,553,4.4,302,15,65,79,53,68,94,50,55,94,24,46,53,0
Bear Flat,20705,8/24/17,576,4.8,292,17,66,83,49,68,98,45,42,72,20,40,51,0
Bear Flat,20705,8/25/17,652,4.8,316,18,66,84,47,69,103,44,38,85,10,33,49,0
Bear Flat,20705,8/26/17,645,4.9,296,15,72,90,53,74,108,47,29,54,15,35,51,0
Bear Flat,20705,8/27/17,478,4.8,304,14,73,88,57,74,101,51,24,39,14,32,51,0
Bear Flat,20705,8/28/17,599,5,307,19,73,90,57,75,107,51,26,43,10,33,51,0
Bear Flat,20705,8/29/17,543,4.6,296,22,72,90,54,73,109,48,30,49,14,36,52,0
Bear Flat,20705,8/30/17,629,5.3,293,20,70,87,51,72,106,48,30,56,7,32,50,0
Bear Flat,20705,8/31/17,571,4.4,299,16,64,80,45,66,97,41,34,64,12,32,47,0
