Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Reader Ranch,20273,7/1/17,676,3,312,12,78,93,64,83,111,61,50,72,21,56,63,0
Reader Ranch,20273,7/2/17,678,3,345,14,80,96,63,85,114,60,44,66,22,54,63,0
Reader Ranch,20273,7/3/17,660,3.2,328,14,79,94,65,84,113,62,44,67,21,53,62,0
Reader Ranch,20273,7/4/17,678,3.3,336,17,80,96,63,85,115,61,41,61,20,51,61,0
Reader Ranch,20273,7/5/17,567,2.9,10,13,79,94,62,82,113,59,47,69,26,55,63,0
Reader Ranch,20273,7/6/17,671,3.3,28,16,84,102,66,89,121,62,37,66,15,51,63,0
Reader Ranch,20273,7/7/17,673,3.3,20,15,86,106,68,90,124,65,35,56,14,51,63,0
Reader Ranch,20273,7/8/17,659,3.2,35,14,86,105,68,90,123,65,28,43,9,45,60,0
Reader Ranch,20273,7/9/17,670,3.7,30,15,85,104,68,90,121,65,31,45,11,47,61,0
Reader Ranch,20273,7/10/17,691,4.2,32,18,83,101,65,88,121,63,31,48,11,46,60,0
Reader Ranch,20273,7/11/17,683,4.1,70,18,82,97,67,87,116,64,29,50,10,43,58,0
Reader Ranch,20273,7/12/17,671,3.5,354,15,80,96,64,85,114,60,38,57,20,51,61,0
Reader Ranch,20273,7/13/17,660,3.5,351,16,80,97,64,85,116,61,41,59,21,52,62,0
Reader Ranch,20273,7/14/17,624,3.1,354,13,81,98,65,85,114,62,41,63,20,52,62,0
Reader Ranch,20273,7/15/17,674,2.9,87,12,83,101,64,88,120,61,38,61,15,50,62,0
Reader Ranch,20273,7/16/17,674,3.1,45,13,84,102,65,89,121,62,33,54,12,48,61,0
Reader Ranch,20273,7/17/17,670,4.3,111,17,83,99,67,88,118,63,30,49,14,45,60,0
Reader Ranch,20273,7/18/17,689,4.6,140,20,79,94,63,83,113,59,25,53,8,34,54,0
Reader Ranch,20273,7/19/17,683,3.3,4,15,77,94,59,81,113,55,30,46,14,40,55,0
Reader Ranch,20273,7/20/17,657,3.3,346,12,77,94,59,81,113,56,34,50,16,44,57,0
