Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Santa Rita,20478,5/1/17,749,6.3,267,28,61,72,53,NA,NA,NA,35,54,18,32,46,0
Santa Rita,20478,5/2/17,726,6,296,32,63,73,54,NA,NA,NA,44,57,29,40,50,0
Santa Rita,20478,5/3/17,710,4.8,26,17,68,77,59,NA,NA,NA,29,54,0,,,0
Santa Rita,20478,5/4/17,732,10.2,201,23,69,79,61,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/5/17,580,6.7,150,20,59,67,49,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/6/17,370,6.2,26,19,42,50,35,NA,NA,NA,0,0,0,,,0.06
Santa Rita,20478,5/7/17,369,6.3,315,25,43,52,37,NA,NA,NA,0,0,0,,,0.05
Santa Rita,20478,5/8/17,735,3.4,343,17,54,65,43,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/9/17,708,5.7,342,20,60,73,50,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/10/17,742,5.5,89,15,60,67,53,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/11/17,689,6.7,149,18,56,65,48,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/12/17,591,6.8,301,27,45,53,35,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/13/17,779,6.3,334,24,43,54,32,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/14/17,444,4.5,101,20,43,51,37,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/15/17,257,5.7,317,16,44,50,36,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/16/17,529,7.4,325,29,48,58,40,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/17/17,780,8.8,301,27,48,57,38,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/18/17,785,4.5,274,25,54,64,43,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/19/17,773,5.1,52,20,62,70,53,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/20/17,771,6.1,5,17,65,73,57,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/21/17,762,4.2,58,17,69,76,61,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/22/17,775,5,90,20,71,77,62,NA,NA,NA,0,0,0,,,0
Santa Rita,20478,5/23/17,723,5,100,19,73,81,65,NA,NA,NA,19,42,0,,,0
Santa Rita,20478,5/24/17,488,8.5,233,23,67,73,59,NA,NA,NA,24,43,5,25,47,0
Santa Rita,20478,5/25/17,788,6.5,66,17,58,69,47,NA,NA,NA,45,89,6,30,46,0
Santa Rita,20478,5/26/17,657,7.1,114,16,49,56,42,NA,NA,NA,85,100,68,44,46,0
