Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Del Valle,20380,11/1/17,263,3.1,250,20,62,71,58,64,82,57,68,80,42,50,55,0
Del Valle,20380,11/2/17,129,4.9,241,17,58,63,54,58,68,52,73,87,53,49,52,0.01
Del Valle,20380,11/3/17,325,4.6,231,22,60,69,52,61,80,49,68,90,41,48,53,0
Del Valle,20380,11/4/17,328,4.1,217,23,59,70,49,61,82,47,73,96,43,49,53,0
Del Valle,20380,11/5/17,298,4.4,245,19,60,70,52,62,81,50,73,95,44,50,54,0
Del Valle,20380,11/6/17,302,3.5,249,18,59,71,51,61,82,50,67,85,41,48,52,0
Del Valle,20380,11/7/17,293,3.2,314,16,61,77,51,62,86,49,59,82,34,46,52,0
Del Valle,20380,11/8/17,289,3.8,317,19,61,75,50,62,84,48,71,97,43,50,54,0
Del Valle,20380,11/9/17,317,3.2,253,18,59,70,53,61,82,51,80,99,47,52,55,0
Del Valle,20380,11/10/17,292,3.2,329,18,58,71,52,60,80,50,80,98,44,51,54,0
Del Valle,20380,11/11/17,302,3.2,56,18,59,75,49,59,84,46,67,94,26,46,51,0
Del Valle,20380,11/12/17,178,3.1,10,12,58,71,50,58,80,48,62,79,34,44,50,0
Del Valle,20380,11/13/17,298,3.4,37,14,60,79,46,61,89,44,48,77,14,38,48,0
Del Valle,20380,11/14/17,311,2.9,52,13,65,82,53,65,92,49,37,47,19,37,50,0
Del Valle,20380,11/15/17,254,3.2,56,15,64,82,53,65,92,52,37,50,12,35,49,0
Del Valle,20380,11/16/17,208,4,45,18,64,75,56,64,82,55,50,81,31,43,52,0
Del Valle,20380,11/17/17,286,3.5,254,15,62,72,54,63,82,50,72,90,53,53,56,0
Del Valle,20380,11/18/17,309,9.2,37,30,62,71,52,61,77,48,27,85,11,22,44,0
Del Valle,20380,11/19/17,299,5.4,49,20,61,75,51,60,83,46,13,22,6,9,40,0
Del Valle,20380,11/20/17,271,5.1,43,31,64,79,46,65,88,44,17,28,8,17,43,0
Del Valle,20380,11/21/17,286,8,47,23,75,85,65,74,90,63,13,21,7,20,48,0
Del Valle,20380,11/22/17,295,7.8,44,28,77,88,69,76,93,65,19,29,14,31,52,0
Del Valle,20380,11/23/17,283,2.6,73,12,75,93,62,74,101,58,24,36,12,34,52,0
Del Valle,20380,11/24/17,275,3.6,56,15,72,91,61,72,101,57,27,37,13,35,52,0
Del Valle,20380,11/25/17,289,3.5,66,14,70,89,57,71,100,55,32,47,12,37,52,0
Del Valle,20380,11/26/17,280,3.9,39,17,64,82,54,64,92,52,51,90,21,43,52,0
Del Valle,20380,11/27/17,233,5.8,7,32,56,64,52,57,72,48,58,97,28,40,48,0
Del Valle,20380,11/28/17,282,9.1,39,33,63,70,57,63,76,55,21,26,16,23,44,0
Del Valle,20380,11/29/17,232,7.8,36,27,63,75,56,62,81,52,19,28,11,19,43,0
Del Valle,20380,11/30/17,281,3.4,91,11,64,80,53,63,89,49,27,57,10,26,45,0
Del Valle,20380,12/1/17,279,3.3,56,15,61,79,48,61,88,45,37,51,16,33,46,0
Del Valle,20380,12/2/17,266,3.8,25,14,60,79,49,60,89,46,50,69,22,40,49,0
Del Valle,20380,12/3/17,270,2.4,68,21,56,72,48,57,82,44,56,79,28,40,47,0
Del Valle,20380,12/4/17,280,12.8,50,43,54,61,50,54,65,46,20,48,9,11,38,0
Del Valle,20380,12/5/17,257,12.3,55,52,55,62,49,55,65,47,10,15,6,-2,36,0
Del Valle,20380,12/6/17,283,12.5,39,39,62,70,51,61,74,48,10,13,7,4,40,0
Del Valle,20380,12/7/17,282,12,30,37,63,70,56,63,74,54,8,15,4,0,40,0
Del Valle,20380,12/8/17,271,8,35,28,66,75,57,65,80,54,8,11,6,3,42,0
Del Valle,20380,12/9/17,244,8.8,27,30,67,74,61,67,79,56,8,11,6,3,42,0
Del Valle,20380,12/10/17,209,11.1,30,29,68,74,63,67,76,61,6,8,4,-4,42,0
Del Valle,20380,12/11/17,243,8.8,36,26,67,76,56,66,81,50,4,8,2,-13,41,0
Del Valle,20380,12/12/17,286,9.5,30,27,67,76,57,66,81,53,3,8,0,,,0
Del Valle,20380,12/13/17,281,5.2,66,25,67,82,55,65,88,51,7,15,3,-3,41,0
