Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Highland Springs,20462,5/1/17,665,5.3,272,25,72,91,56,NA,NA,NA,23,37,12,31,50,270.96
Highland Springs,20462,5/2/17,659,4.9,249,23,76,93,60,NA,NA,NA,29,48,13,39,54,270.96
Highland Springs,20462,5/3/17,645,5.5,256,27,77,96,62,NA,NA,NA,37,58,15,46,58,270.96
Highland Springs,20462,5/4/17,648,5.6,244,24,76,97,61,NA,NA,NA,44,76,15,49,59,270.96
Highland Springs,20462,5/5/17,587,7.2,246,22,68,84,53,NA,NA,NA,63,100,33,53,58,270.96
Highland Springs,20462,5/6/17,107,11.6,219,31,50,55,42,NA,NA,NA,95,100,84,48,49,271.86
Highland Springs,20462,5/7/17,376,6.5,212,23,47,58,41,NA,NA,NA,80,100,50,41,43,273.04
Highland Springs,20462,5/8/17,644,5.6,254,30,58,77,38,NA,NA,NA,56,100,21,39,47,273.12
Highland Springs,20462,5/9/17,449,9.1,223,26,56,69,48,NA,NA,NA,78,100,50,49,52,273.13
Highland Springs,20462,5/10/17,261,7.5,248,20,56,64,50,NA,NA,NA,87,100,63,52,54,273.93
Highland Springs,20462,5/11/17,653,6,257,26,65,82,51,NA,NA,NA,68,100,32,52,57,274.08
Highland Springs,20462,5/12/17,663,7.4,249,27,64,82,51,NA,NA,NA,65,100,28,50,55,274.08
Highland Springs,20462,5/13/17,627,8.9,245,24,60,76,49,NA,NA,NA,67,100,29,47,52,274.08
Highland Springs,20462,5/14/17,650,10.1,241,26,56,71,46,NA,NA,NA,69,94,32,44,49,274.08
Highland Springs,20462,5/15/17,516,12.5,227,31,52,62,46,NA,NA,NA,67,90,41,40,45,274.08
Highland Springs,20462,5/16/17,205,10.6,237,21,53,61,47,NA,NA,NA,77,99,56,45,48,274.08
Highland Springs,20462,5/17/17,188,9.3,239,22,52,60,47,NA,NA,NA,85,100,62,47,49,274.08
Highland Springs,20462,5/18/17,684,6,261,29,64,82,47,NA,NA,NA,52,100,15,41,51,274.08
Highland Springs,20462,5/19/17,703,10.1,61,34,71,86,58,NA,NA,NA,22,44,10,28,49,274.08
Highland Springs,20462,5/20/17,702,5.4,328,29,77,94,60,NA,NA,NA,21,39,9,30,52,274.08
Highland Springs,20462,5/21/17,699,6.5,267,30,80,96,67,NA,NA,NA,20,39,9,33,54,274.08
Highland Springs,20462,5/22/17,685,5.4,259,25,80,96,65,NA,NA,NA,27,48,14,41,57,274.08
Highland Springs,20462,5/23/17,687,4.9,249,31,81,100,66,NA,NA,NA,34,59,11,46,59,274.08
Highland Springs,20462,5/24/17,668,7.7,247,26,71,89,49,NA,NA,NA,45,100,18,45,55,274.08
Highland Springs,20462,5/25/17,626,12,237,26,59,72,51,NA,NA,NA,71,100,39,48,52,274.08
