Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Bull Flat,20416,7/1/17,690,6,272,20,77,91,60,NA,NA,NA,28,49,9,38,55,0
Bull Flat,20416,7/2/17,751,6.1,271,22,78,94,51,NA,NA,NA,28,54,12,39,55,0
Bull Flat,20416,7/3/17,738,7.9,261,23,77,91,55,NA,NA,NA,32,66,15,42,56,0
Bull Flat,20416,7/4/17,753,6.7,269,24,74,91,50,NA,NA,NA,26,53,15,34,52,0
Bull Flat,20416,7/5/17,733,5.9,221,24,73,92,46,NA,NA,NA,27,55,11,33,51,0
Bull Flat,20416,7/6/17,743,4.8,249,25,78,95,50,NA,NA,NA,25,56,11,36,54,0
Bull Flat,20416,7/7/17,740,4.8,259,21,78,94,54,NA,NA,NA,21,41,10,32,53,0
Bull Flat,20416,7/8/17,737,6.2,258,26,80,98,53,NA,NA,NA,22,41,13,34,54,0
Bull Flat,20416,7/9/17,740,7.5,261,28,78,94,51,NA,NA,NA,22,43,10,33,53,0
Bull Flat,20416,7/10/17,761,8,228,32,75,91,48,NA,NA,NA,21,49,7,28,50,0
Bull Flat,20416,7/11/17,749,6.2,245,27,74,91,50,NA,NA,NA,23,46,13,31,51,0
Bull Flat,20416,7/12/17,753,6.3,257,22,75,92,49,NA,NA,NA,23,43,9,32,52,0
Bull Flat,20416,7/13/17,744,6.8,242,34,75,92,47,NA,NA,NA,24,52,11,32,51,0
Bull Flat,20416,7/14/17,696,5.8,256,27,78,95,51,NA,NA,NA,24,46,12,35,53,0
Bull Flat,20416,7/15/17,745,6.7,279,25,78,93,54,NA,NA,NA,24,54,7,33,53,0
Bull Flat,20416,7/16/17,734,6.2,266,26,76,94,50,NA,NA,NA,23,48,8,32,52,0
Bull Flat,20416,7/17/17,743,7.8,244,31,74,89,46,NA,NA,NA,25,50,11,32,51,0
Bull Flat,20416,7/18/17,746,7.2,217,30,71,87,45,NA,NA,NA,24,55,9,28,49,0
Bull Flat,20416,7/19/17,741,5.8,265,26,68,88,38,NA,NA,NA,20,44,6,21,46,0
Bull Flat,20416,7/20/17,745,5.2,283,22,70,88,41,NA,NA,NA,22,40,10,26,47,0
Bull Flat,20416,7/21/17,750,4.7,244,17,73,91,43,NA,NA,NA,22,50,5,27,50,0
Bull Flat,20416,7/22/17,717,4,107,19,76,96,50,NA,NA,NA,22,44,10,31,52,0
Bull Flat,20416,7/23/17,663,6.5,226,26,80,96,54,NA,NA,NA,21,37,11,34,54,0
Bull Flat,20416,7/24/17,406,4,290,23,74,89,58,NA,NA,NA,41,95,20,45,57,0.07
Bull Flat,20416,7/25/17,530,4.8,329,51,71,87,55,NA,NA,NA,54,96,25,50,58,0
Bull Flat,20416,7/26/17,534,5.2,250,31,69,86,51,NA,NA,NA,45,79,16,44,54,0.02
Bull Flat,20416,7/27/17,709,4.6,277,20,73,89,47,NA,NA,NA,36,76,15,40,54,0
Bull Flat,20416,7/28/17,716,5.1,277,20,77,94,52,NA,NA,NA,27,59,9,36,54,0
Bull Flat,20416,7/29/17,628,5.2,259,33,76,95,54,NA,NA,NA,25,41,13,36,53,0
Bull Flat,20416,7/30/17,688,5,259,20,80,96,56,NA,NA,NA,22,44,10,35,55,0
Bull Flat,20416,7/31/17,609,4.2,131,20,82,98,56,NA,NA,NA,22,46,10,36,55,0
Bull Flat,20416,8/1/17,595,4,156,21,84,100,57,NA,NA,NA,20,43,9,35,56,0
Bull Flat,20416,8/2/17,645,5.4,257,32,83,102,58,NA,NA,NA,21,38,9,36,56,0
Bull Flat,20416,8/3/17,546,6.1,300,30,84,100,63,NA,NA,NA,27,53,10,43,59,0
Bull Flat,20416,8/4/17,609,8,287,26,82,96,68,NA,NA,NA,26,45,14,42,58,0
Bull Flat,20416,8/5/17,276,5.1,289,28,71,85,59,NA,NA,NA,38,52,25,44,55,0
Bull Flat,20416,8/6/17,548,6.4,137,43,69,88,54,NA,NA,NA,54,93,19,49,56,0.09
Bull Flat,20416,8/7/17,538,3.8,328,29,67,86,47,NA,NA,NA,57,98,21,47,55,0
Bull Flat,20416,8/8/17,641,5.4,263,28,72,88,49,NA,NA,NA,46,83,20,46,56,0.11
Bull Flat,20416,8/9/17,534,5.4,140,33,72,88,54,NA,NA,NA,46,93,21,47,57,0
Bull Flat,20416,8/10/17,599,4.6,205,19,72,89,48,NA,NA,NA,44,90,18,44,55,0
Bull Flat,20416,8/11/17,652,6.7,265,25,73,88,50,NA,NA,NA,36,70,14,42,55,0
Bull Flat,20416,8/12/17,630,6.2,248,24,72,87,51,NA,NA,NA,37,69,20,42,54,0
Bull Flat,20416,8/13/17,634,7,248,27,71,87,49,NA,NA,NA,30,56,16,36,51,0
Bull Flat,20416,8/14/17,,,,37,,84,55,NA,NA,NA,,74,22,,,
Bull Flat,20416,8/15/17,575,5.8,315,20,71,86,51,NA,NA,NA,46,94,18,45,55,0
Bull Flat,20416,8/16/17,591,4,342,18,73,89,49,NA,NA,NA,32,71,14,36,53,0
Bull Flat,20416,8/17/17,649,3.2,190,24,74,91,48,NA,NA,NA,27,63,12,34,52,0
Bull Flat,20416,8/18/17,638,4.2,244,27,76,94,49,NA,NA,NA,23,51,9,32,52,0
Bull Flat,20416,8/19/17,580,4.8,212,23,76,93,52,NA,NA,NA,26,49,12,35,53,0
Bull Flat,20416,8/20/17,598,4.2,184,15,76,92,50,NA,NA,NA,21,46,12,32,52,0
Bull Flat,20416,8/21/17,552,5,138,24,76,93,53,NA,NA,NA,23,47,11,32,52,0
Bull Flat,20416,8/22/17,415,5.4,282,24,71,88,57,NA,NA,NA,48,78,19,48,57,0.04
Bull Flat,20416,8/23/17,,,,19,,88,53,NA,NA,NA,,93,18,,,
Bull Flat,20416,8/24/17,606,4.9,228,23,71,89,49,NA,NA,NA,33,62,16,37,52,0
Bull Flat,20416,8/25/17,608,4.6,293,21,70,90,47,NA,NA,NA,31,56,16,35,51,0
Bull Flat,20416,8/26/17,624,4.5,276,23,76,95,53,NA,NA,NA,26,49,14,36,54,0
Bull Flat,20416,8/27/17,577,4.9,250,23,78,97,52,NA,NA,NA,21,44,11,30,52,0
Bull Flat,20416,8/28/17,598,5.4,228,24,77,95,56,NA,NA,NA,18,32,7,27,51,0
Bull Flat,20416,8/29/17,498,4.9,151,37,74,96,52,NA,NA,NA,29,56,13,37,53,0
Bull Flat,20416,8/30/17,601,6.6,210,28,74,92,52,NA,NA,NA,25,60,7,31,51,0
Bull Flat,20416,8/31/17,553,2.7,136,13,69,89,41,NA,NA,NA,22,44,9,25,47,0
Bull Flat,20416,9/1/17,543,4.1,121,17,72,93,47,NA,NA,NA,21,40,9,27,49,0
Bull Flat,20416,9/2/17,570,3.3,126,13,77,97,51,NA,NA,NA,19,37,9,28,51,0
Bull Flat,20416,9/3/17,537,4.2,289,22,80,99,53,NA,NA,NA,21,39,8,33,54,0
Bull Flat,20416,9/4/17,504,5.5,131,36,80,97,55,NA,NA,NA,23,41,12,37,55,0
Bull Flat,20416,9/5/17,549,6.9,146,49,80,98,61,NA,NA,NA,28,44,10,41,57,0
Bull Flat,20416,9/6/17,354,6.2,257,41,74,88,61,NA,NA,NA,44,80,21,49,58,0.03
Bull Flat,20416,9/7/17,,,,23,,82,50,NA,NA,NA,,98,29,,,
Bull Flat,20416,9/8/17,520,6.8,237,43,66,85,49,NA,NA,NA,47,77,19,42,52,0.01
Bull Flat,20416,9/9/17,545,4,291,19,67,84,48,NA,NA,NA,43,89,14,39,52,0
Bull Flat,20416,9/10/17,540,3.1,130,17,70,88,46,NA,NA,NA,32,59,15,36,51,0
Bull Flat,20416,9/11/17,508,8,148,29,77,91,61,NA,NA,NA,28,45,15,40,55,0
Bull Flat,20416,9/12/17,412,6.5,161,26,71,84,60,NA,NA,NA,49,87,23,49,57,0.05
Bull Flat,20416,9/13/17,494,5.5,224,37,68,86,51,NA,NA,NA,48,76,17,45,54,0
Bull Flat,20416,9/14/17,362,6.1,282,31,58,77,47,NA,NA,NA,70,94,32,47,51,0.29
Bull Flat,20416,9/15/17,501,4.3,145,14,55,68,38,NA,NA,NA,50,91,24,35,45,0
Bull Flat,20416,9/16/17,402,6,129,21,56,70,42,NA,NA,NA,36,69,18,28,42,0
Bull Flat,20416,9/17/17,491,6.4,251,24,57,75,34,NA,NA,NA,46,89,20,33,45,0
Bull Flat,20416,9/18/17,399,11.6,261,35,59,67,46,NA,NA,NA,43,59,25,35,46,0
Bull Flat,20416,9/19/17,511,8.6,276,26,53,65,37,NA,NA,NA,45,72,25,31,42,0
Bull Flat,20416,9/20/17,251,10.6,258,33,52,61,41,NA,NA,NA,59,93,39,38,45,0.07
Bull Flat,20416,9/21/17,374,5,343,46,45,54,34,NA,NA,NA,59,90,32,30,38,0
Bull Flat,20416,9/22/17,343,3.2,92,17,41,54,24,NA,NA,NA,55,94,28,24,34,0
Bull Flat,20416,9/23/17,455,4,119,16,45,59,28,NA,NA,NA,48,83,24,24,35,0
Bull Flat,20416,9/24/17,494,4.6,107,18,47,64,24,NA,NA,NA,43,83,21,23,37,0
Bull Flat,20416,9/25/17,467,3.8,125,16,51,68,29,NA,NA,NA,44,76,24,27,39,0
Bull Flat,20416,9/26/17,489,7.5,113,26,55,69,37,NA,NA,NA,37,67,19,27,42,0
Bull Flat,20416,9/27/17,491,6.2,137,21,57,72,41,NA,NA,NA,33,52,18,27,43,0
Bull Flat,20416,9/28/17,486,4.5,141,14,58,78,34,NA,NA,NA,35,67,13,27,43,0
Bull Flat,20416,9/29/17,320,4.6,241,21,56,71,39,NA,NA,NA,39,67,20,29,43,0
Bull Flat,20416,9/30/17,472,5,304,22,53,70,34,NA,NA,NA,43,75,18,28,41,0
