Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Tepusquet,20153,6/1/17,732,15.4,10,32,65,76,55,71,97,54,58,76,40,49,55,0
Tepusquet,20153,6/2/17,738,10,17,33,72,83,61,79,103,58,49,65,33,51,58,0
Tepusquet,20153,6/3/17,731,5.7,158,20,75,84,70,81,105,64,46,52,40,53,61,0
Tepusquet,20153,6/4/17,741,8.8,322,23,75,82,70,82,105,65,37,47,26,46,58,0
Tepusquet,20153,6/5/17,761,8.4,14,21,74,84,68,80,102,63,27,39,10,38,54,0
Tepusquet,20153,6/6/17,761,5.5,287,15,72,80,65,79,101,62,35,52,23,42,55,0
Tepusquet,20153,6/7/17,749,7.4,246,20,65,74,56,71,94,54,50,72,33,46,54,0
Tepusquet,20153,6/8/17,721,10.3,285,23,62,70,55,69,89,52,55,100,35,44,52,0
Tepusquet,20153,6/9/17,479,8.7,277,18,58,68,48,63,84,48,89,100,68,55,56,0
Tepusquet,20153,6/10/17,740,10.6,291,25,55,67,47,61,86,46,76,100,51,46,50,0
Tepusquet,20153,6/11/17,722,12.5,268,30,49,62,40,56,82,38,78,100,54,42,45,0
Tepusquet,20153,6/12/17,755,12.8,331,32,52,64,40,59,84,37,67,99,40,41,46,0
Tepusquet,20153,6/13/17,762,12.6,23,32,64,76,52,71,96,50,39,60,24,38,50,0
Tepusquet,20153,6/14/17,758,11.7,26,26,72,83,61,79,104,57,36,42,27,44,55,0
Tepusquet,20153,6/15/17,766,15.5,28,36,76,88,67,82,108,65,28,38,17,40,55,0
Tepusquet,20153,6/16/17,758,13.3,31,33,79,90,68,86,110,66,34,47,23,49,60,0
Tepusquet,20153,6/17/17,736,12.8,25,32,83,93,74,90,113,71,37,46,29,54,64,0
Tepusquet,20153,6/18/17,733,7.5,294,27,82,88,76,88,109,73,37,45,32,53,63,0
Tepusquet,20153,6/19/17,738,7.4,283,17,83,90,78,90,111,73,33,40,25,51,62,0
Tepusquet,20153,6/20/17,727,7.4,323,21,86,94,81,92,114,76,30,38,22,51,63,0
Tepusquet,20153,6/21/17,742,5.4,293,14,88,95,81,94,116,77,24,34,7,46,62,0
Tepusquet,20153,6/22/17,749,4.7,162,16,84,92,78,90,109,73,27,38,16,46,61,0
