Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Catheys Valley,20460,8/1/17,667,6.3,92,17,91,104,76,94,117,74,27,37,17,52,65,0
Catheys Valley,20460,8/2/17,627,6.3,22,20,93,104,79,95,116,77,28,42,19,54,67,0
Catheys Valley,20460,8/3/17,523,5.5,313,21,91,102,84,93,114,82,23,37,10,47,63,0
Catheys Valley,20460,8/4/17,249,4.8,275,15,85,90,80,85,96,79,29,38,24,49,62,0
Catheys Valley,20460,8/5/17,510,6.3,341,24,84,97,75,86,112,71,32,47,15,50,62,0
Catheys Valley,20460,8/6/17,651,6.2,329,20,83,95,71,86,109,68,29,45,15,46,60,0
Catheys Valley,20460,8/7/17,646,6.2,333,18,82,94,71,84,108,68,33,43,21,49,61,0
Catheys Valley,20460,8/8/17,660,6.6,352,19,82,95,69,85,108,66,34,50,19,50,62,0
Catheys Valley,20460,8/9/17,658,6.3,358,23,82,95,70,85,107,66,37,53,21,52,62,0
Catheys Valley,20460,8/10/17,654,6.7,6,21,82,96,69,85,108,67,38,52,23,53,63,0
Catheys Valley,20460,8/11/17,654,7.2,357,22,83,97,70,86,109,68,36,53,14,51,63,0
Catheys Valley,20460,8/12/17,662,7.7,2,21,84,97,70,86,110,68,30,47,15,48,61,0
Catheys Valley,20460,8/13/17,650,7.2,332,21,82,96,69,85,108,67,30,47,14,46,60,0
Catheys Valley,20460,8/14/17,607,6,290,20,76,87,63,78,100,61,44,76,27,51,60,0
Catheys Valley,20460,8/15/17,613,5.2,296,17,71,84,58,75,98,56,58,85,33,54,60,0
Catheys Valley,20460,8/16/17,594,5.5,283,21,75,86,63,78,100,61,52,72,35,55,62,0
Catheys Valley,20460,8/17/17,594,6.7,332,20,81,92,69,84,105,66,46,65,30,57,64,0
Catheys Valley,20460,8/18/17,443,4.8,339,16,83,94,72,85,108,70,43,59,28,57,65,0
Catheys Valley,20460,8/19/17,602,6.5,319,20,84,96,74,87,109,71,42,56,26,58,66,0
Catheys Valley,20460,8/20/17,584,6.4,345,19,81,92,72,83,105,68,43,57,26,55,63,0
Catheys Valley,20460,8/21/17,374,5.2,349,19,77,90,66,78,99,64,49,69,30,55,62,0
Catheys Valley,20460,8/22/17,589,5.2,242,16,80,93,68,83,106,65,47,62,28,56,64,0
Catheys Valley,20460,8/23/17,587,7.2,354,22,82,95,68,85,108,65,41,61,25,56,64,0
Catheys Valley,20460,8/24/17,590,7,353,23,82,94,72,85,108,70,38,57,20,53,63,0
Catheys Valley,20460,8/25/17,599,7,15,21,85,99,71,87,110,68,29,41,15,48,61,0
Catheys Valley,20460,8/26/17,592,7.1,359,20,90,104,77,92,114,74,26,33,18,50,64,0
Catheys Valley,20460,8/27/17,569,6.1,48,20,90,102,78,92,115,76,27,39,19,51,65,0
Catheys Valley,20460,8/28/17,593,5.7,9,16,93,107,79,95,121,75,23,39,13,48,64,0
Catheys Valley,20460,8/29/17,554,6.6,3,19,92,106,81,94,118,78,25,36,14,50,64,0
Catheys Valley,20460,8/30/17,530,6.5,343,19,88,100,78,90,112,74,26,38,13,48,62,0
Catheys Valley,20460,8/31/17,574,6.7,40,16,88,101,74,90,112,72,26,37,16,48,62,0
Catheys Valley,20460,9/1/17,463,5.2,96,16,90,101,79,91,111,77,27,34,19,51,64,0
Catheys Valley,20460,9/2/17,524,6,51,17,93,108,80,95,121,78,24,36,14,49,64,0
Catheys Valley,20460,9/3/17,462,6.1,75,37,92,104,81,94,116,78,25,42,18,51,65,0
Catheys Valley,20460,9/4/17,332,5.5,259,18,86,98,77,88,108,75,40,52,27,59,67,0
Catheys Valley,20460,9/5/17,491,4.9,285,17,83,94,73,85,105,70,50,64,33,62,68,0
Catheys Valley,20460,9/6/17,519,5.4,327,20,82,94,69,84,108,67,47,69,27,58,66,0
Catheys Valley,20460,9/7/17,514,6.5,327,24,74,87,64,77,100,61,57,81,35,57,63,0
Catheys Valley,20460,9/8/17,516,5.2,27,16,75,89,61,77,102,58,57,89,33,57,63,0
Catheys Valley,20460,9/9/17,515,5.6,29,17,79,91,67,81,104,65,45,66,28,55,63,0
Catheys Valley,20460,9/10/17,516,7.1,16,23,84,97,71,86,109,69,31,48,17,49,62,0
Catheys Valley,20460,9/11/17,398,5.8,132,22,83,93,73,85,104,71,39,68,26,54,64,0
Catheys Valley,20460,9/12/17,478,6.4,339,18,81,93,72,84,104,70,47,65,25,58,65,0
Catheys Valley,20460,9/13/17,510,5.9,287,21,74,85,64,77,98,61,58,79,38,58,63,0
Catheys Valley,20460,9/14/17,511,3.9,266,17,69,80,58,72,94,56,65,95,42,55,60,0
Catheys Valley,20460,9/15/17,516,5.3,315,21,69,79,58,71,92,55,52,78,32,49,56,0
Catheys Valley,20460,9/16/17,490,6,355,18,73,84,61,75,98,58,45,62,32,49,58,0
Catheys Valley,20460,9/17/17,510,7,14,21,74,87,62,76,99,58,34,61,13,41,55,0
Catheys Valley,20460,9/18/17,500,8.5,339,21,71,83,59,73,96,56,42,70,23,45,55,0
Catheys Valley,20460,9/19/17,495,9.5,325,26,65,77,55,67,88,52,49,79,28,43,52,0
