Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Fountain Springs,20384,1,606,4,268,18,72,85,60,77,98,59,50,65,36,52,59,0
Fountain Springs,20384,2,672,3.3,214,16,76,92,57,80,105,55,52,84,30,55,62,0
Fountain Springs,20384,3,661,3.6,6,18,81,98,64,85,109,61,47,76,24,56,64,0
Fountain Springs,20384,4,687,5.1,182,19,78,96,61,82,107,57,38,77,16,46,59,0
Fountain Springs,20384,5,709,4.3,344,17,75,93,56,79,103,53,31,60,14,39,54,0
Fountain Springs,20384,6,710,3.5,108,16,79,98,56,82,109,53,30,57,13,41,56,0
Fountain Springs,20384,7,693,3.7,214,16,77,95,57,81,108,54,34,57,15,43,57,0
Fountain Springs,20384,8,673,3.9,322,19,73,87,56,77,101,53,40,72,16,44,55,0
Fountain Springs,20384,9,679,4.8,309,18,72,86,54,76,100,52,52,76,35,52,59,0
Fountain Springs,20384,10,542,4,300,18,65,77,55,69,91,52,51,79,34,46,54,0
Fountain Springs,20384,11,439,5.1,345,21,59,71,46,62,81,44,56,88,27,42,50,0.02
Fountain Springs,20384,12,706,3.6,40,19,61,74,44,65,86,42,53,94,29,42,50,0
Fountain Springs,20384,13,701,3.9,154,16,67,82,48,70,96,44,47,76,27,44,53,0
Fountain Springs,20384,14,696,4,202,18,75,91,55,79,103,52,42,69,25,49,58,0
Fountain Springs,20384,15,689,4.9,187,24,78,94,61,82,106,59,40,69,24,50,60,0
Fountain Springs,20384,16,689,4,203,15,80,97,61,84,109,59,40,58,25,52,62,0
Fountain Springs,20384,17,676,3.7,236,18,86,99,68,90,112,66,42,62,29,59,67,0
Fountain Springs,20384,18,668,4.4,3,23,90,106,73,94,116,70,41,66,23,61,70,0
Fountain Springs,20384,19,,3.8,358,21,92,107,75,96,119,73,38,61,23,62,70,0
Fountain Springs,20384,20,680,4.7,357,23,92,108,75,96,119,73,38,64,19,61,70,0
Fountain Springs,20384,21,686,4.5,9,18,90,106,73,94,118,71,34,62,16,55,66,0
Fountain Springs,20384,22,681,4.2,225,19,92,108,72,95,120,69,33,48,19,57,68,0
Fountain Springs,20384,23,681,4.5,212,16,90,105,73,94,117,71,38,56,21,59,68,0
Fountain Springs,20384,24,632,4.8,243,20,88,106,72,91,115,70,40,69,19,58,67,0
Fountain Springs,20384,25,691,3.5,206,20,90,107,71,93,118,68,32,57,10,52,65,0
Fountain Springs,20384,26,702,3.8,142,20,82,100,66,86,112,63,34,62,13,48,61,0
Fountain Springs,20384,27,699,4,211,17,78,95,59,82,107,57,43,67,25,52,61,0
Fountain Springs,20384,28,695,4.2,93,18,78,94,59,82,106,58,43,77,19,51,61,0
Fountain Springs,20384,29,695,4.2,12,18,80,97,61,83,109,59,35,62,14,47,59,0
Fountain Springs,20384,30,683,4,278,16,81,97,61,85,108,59,36,56,20,50,61,0
Fountain Springs,20384,1,681,4.6,309,20,82,97,67,86,108,64,39,63,21,53,63,0
Fountain Springs,20384,2,688,3.8,266,16,82,99,61,85,110,59,39,67,17,51,62,0
Fountain Springs,20384,3,688,4,196,16,84,100,66,87,112,63,36,56,18,52,63,0
Fountain Springs,20384,4,691,3.5,231,17,85,103,64,89,117,61,31,61,11,47,61,0
Fountain Springs,20384,5,673,4.3,207,18,85,103,64,89,115,62,35,52,15,52,63,0
Fountain Springs,20384,6,663,3.8,207,15,86,102,68,90,114,66,38,69,15,55,65,0
Fountain Springs,20384,7,634,3.9,200,17,88,103,71,92,115,70,34,52,19,55,66,0
Fountain Springs,20384,8,663,4.3,210,15,92,108,76,96,119,74,31,51,14,54,66,0
Fountain Springs,20384,9,590,3.5,233,19,91,103,78,94,115,76,27,44,11,49,64,0
Fountain Springs,20384,10,539,3.8,214,15,88,103,75,91,115,73,28,44,16,49,63,0
Fountain Springs,20384,11,656,4.1,128,18,86,101,70,90,114,68,31,55,14,48,62,0
Fountain Springs,20384,12,661,4.3,153,14,84,101,66,88,112,65,32,54,16,49,61,0
Fountain Springs,20384,13,647,4,98,16,84,101,67,88,112,65,34,55,17,51,62,0
Fountain Springs,20384,14,625,4,46,15,85,101,67,88,113,65,35,58,17,51,63,0
Fountain Springs,20384,15,649,4.2,259,18,85,101,66,88,115,65,36,61,17,53,64,0
Fountain Springs,20384,16,666,4.6,236,16,88,101,73,92,116,71,34,50,19,54,65,0
Fountain Springs,20384,17,652,4.5,300,22,88,104,72,91,117,68,32,51,13,52,64,0
Fountain Springs,20384,18,660,4.5,185,18,83,100,65,86,112,62,34,56,18,49,61,0
Fountain Springs,20384,19,668,4,330,15,80,98,62,84,109,60,36,61,19,49,60,0
Fountain Springs,20384,20,664,4,21,18,80,96,60,83,107,58,34,62,15,45,58,0
Fountain Springs,20384,21,644,3.9,32,21,80,96,62,83,108,59,35,54,18,47,59,0
Fountain Springs,20384,22,663,4.2,340,16,84,100,67,87,112,64,35,52,20,52,63,0
Fountain Springs,20384,23,647,3.6,125,16,89,104,71,92,117,68,31,54,16,52,64,0
Fountain Springs,20384,24,478,4.6,284,19,86,102,71,88,115,68,23,34,16,43,59,0
Fountain Springs,20384,25,636,4.4,14,18,83,99,67,87,110,64,29,43,19,46,60,0
Fountain Springs,20384,26,640,4.2,328,17,84,99,66,88,111,65,38,56,25,54,64,0
Fountain Springs,20384,27,652,4.4,336,16,85,100,69,89,113,67,41,68,23,57,66,0
Fountain Springs,20384,28,664,4.5,345,17,87,104,70,90,115,67,34,61,14,51,63,0
Fountain Springs,20384,29,662,4.8,14,16,86,103,68,89,115,65,30,49,14,48,62,0
Fountain Springs,20384,30,653,4.2,97,15,85,102,66,88,113,64,34,55,18,51,63,0
Fountain Springs,20384,31,637,4.2,153,17,86,101,68,90,114,66,36,59,19,54,64,0
