Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Mariposa,20303,5/1/17,643,4.4,338,14,65,79,51,67,89,47,60,87,36,49,55,0
Mariposa,20303,5/2/17,629,4.4,332,14,69,82,55,71,93,52,61,89,41,54,59,0
Mariposa,20303,5/3/17,636,4.2,350,12,72,88,57,74,96,55,61,89,32,56,61,0
Mariposa,20303,5/4/17,630,4.4,333,18,75,90,60,76,98,56,56,85,28,56,62,0
Mariposa,20303,5/5/17,527,4.1,318,15,67,78,56,68,87,49,61,92,38,52,57,0
Mariposa,20303,5/6/17,182,2.8,312,13,50,55,46,51,64,45,77,95,55,43,46,0.01
Mariposa,20303,5/7/17,390,3.1,186,13,52,67,44,54,77,43,79,98,47,45,48,0.03
Mariposa,20303,5/8/17,602,3.5,330,14,61,73,47,64,86,47,69,94,43,50,54,0
Mariposa,20303,5/9/17,647,4.3,340,14,65,80,50,68,92,47,62,95,31,50,55,0
Mariposa,20303,5/10/17,629,4.1,330,13,64,77,53,67,89,50,63,88,38,50,55,0
Mariposa,20303,5/11/17,630,4,333,15,62,75,49,65,88,47,71,95,47,51,55,0
Mariposa,20303,5/12/17,460,5.4,332,24,54,65,45,56,77,42,60,95,31,38,46,0
Mariposa,20303,5/13/17,687,4.6,293,20,53,66,38,56,79,33,51,92,26,34,43,0
Mariposa,20303,5/14/17,664,4.4,313,18,54,65,36,57,77,33,51,82,33,34,44,0
Mariposa,20303,5/15/17,363,3.2,327,17,53,62,43,55,73,40,68,92,46,42,47,0.01
Mariposa,20303,5/16/17,429,3.9,315,14,55,66,42,58,80,40,70,97,39,44,48,0
Mariposa,20303,5/17/17,641,5.5,342,23,57,68,46,61,80,43,63,95,36,43,49,0
Mariposa,20303,5/18/17,681,5.2,342,18,61,76,44,64,86,41,53,88,25,41,49,0
Mariposa,20303,5/19/17,684,4.5,345,15,67,83,48,70,96,44,45,74,21,41,52,0
Mariposa,20303,5/20/17,678,4.4,335,17,71,86,54,74,99,52,44,71,23,46,56,0
Mariposa,20303,5/21/17,690,4.3,338,15,73,90,55,76,102,51,42,75,18,46,56,0
Mariposa,20303,5/22/17,680,3.8,328,15,76,95,57,79,106,54,41,70,17,47,58,0
Mariposa,20303,5/23/17,681,4,339,14,79,96,61,81,108,57,39,60,18,48,59,0
Mariposa,20303,5/24/17,646,4.8,332,18,73,90,57,76,104,53,46,70,21,48,58,0
Mariposa,20303,5/25/17,687,5.2,282,17,63,75,49,68,91,47,56,87,33,45,52,0
Mariposa,20303,5/26/17,288,3,288,12,57,65,46,60,71,44,74,94,57,48,52,0
Mariposa,20303,5/27/17,631,3.3,317,19,65,77,54,70,92,52,65,86,40,51,56,0
Mariposa,20303,5/28/17,681,4.2,335,14,70,86,53,74,99,50,59,92,32,53,59,0
Mariposa,20303,5/29/17,631,4.1,317,16,73,87,57,76,102,54,51,81,33,52,60,0
Mariposa,20303,5/30/17,641,4.3,311,16,71,84,58,76,98,56,52,82,23,51,58,0
Mariposa,20303,5/31/17,345,3.5,316,18,64,72,54,66,88,51,57,87,28,47,54,0
Mariposa,20303,6/1/17,674,3.9,306,21,67,79,51,71,95,49,62,94,41,52,57,0
Mariposa,20303,6/2/17,683,4,311,16,73,88,55,77,103,53,54,88,32,53,60,0
Mariposa,20303,6/3/17,653,4,337,14,76,91,61,80,107,58,47,77,23,52,60,0
Mariposa,20303,6/4/17,696,4.2,332,19,74,88,59,77,102,53,33,64,13,40,54,0
Mariposa,20303,6/5/17,716,4.2,342,16,71,88,53,75,102,49,33,55,11,37,52,0
Mariposa,20303,6/6/17,713,4,321,16,74,91,54,77,105,50,29,51,13,36,53,0
Mariposa,20303,6/7/17,655,4.5,332,17,72,89,56,75,105,52,34,57,16,39,53,0
Mariposa,20303,6/8/17,309,3,319,15,65,74,53,67,85,51,43,69,17,39,51,0
Mariposa,20303,6/9/17,334,3.5,306,14,64,74,56,67,85,52,71,90,48,54,58,0
Mariposa,20303,6/10/17,697,5,300,20,61,73,49,66,88,47,58,96,28,44,51,0
Mariposa,20303,6/11/17,488,4.5,304,19,51,64,39,55,83,37,64,96,29,38,44,0.48
Mariposa,20303,6/12/17,605,3.3,336,18,53,67,37,57,81,36,66,98,38,40,46,0
Mariposa,20303,6/13/17,708,3.5,351,17,63,78,43,66,91,40,56,92,31,44,52,0
Mariposa,20303,6/14/17,701,4.2,319,18,71,85,52,74,98,50,51,86,30,49,57,0
Mariposa,20303,6/15/17,703,5.2,326,21,75,89,56,78,101,53,45,79,21,49,59,0
Mariposa,20303,6/16/17,692,3.8,334,13,78,93,60,82,107,58,47,72,27,54,62,0
Mariposa,20303,6/17/17,686,5,330,21,80,95,64,84,108,62,50,79,27,58,65,0
Mariposa,20303,6/18/17,667,3.8,307,14,85,102,67,90,116,65,46,72,26,60,67,0
Mariposa,20303,6/19/17,,3.5,335,16,88,105,72,92,117,70,42,67,23,60,68,0
Mariposa,20303,6/20/17,683,3.7,344,18,87,102,70,90,116,67,40,64,20,57,67,0
Mariposa,20303,6/21/17,680,3.8,348,15,86,100,69,89,114,66,42,65,21,57,66,0
Mariposa,20303,6/22/17,685,4.3,337,17,87,102,70,91,117,68,41,67,21,58,67,0
Mariposa,20303,6/23/17,687,3.9,320,14,88,102,72,91,117,68,38,66,19,56,66,0
Mariposa,20303,6/24/17,613,4,13,16,84,101,68,87,115,64,38,58,19,54,64,0
Mariposa,20303,6/25/17,684,4.5,317,15,84,99,69,88,112,67,41,65,22,55,64,0
Mariposa,20303,6/26/17,705,4.4,322,16,78,93,63,82,108,59,37,61,14,48,59,0
Mariposa,20303,6/27/17,716,4,332,15,76,91,60,80,107,56,37,63,22,46,57,0
Mariposa,20303,6/28/17,713,4.7,315,17,76,89,57,79,104,54,43,70,23,49,59,0
Mariposa,20303,6/29/17,708,4.5,325,19,77,91,58,81,106,55,42,69,22,50,59,0
Mariposa,20303,6/30/17,694,5.2,319,20,78,92,61,83,108,59,44,68,24,52,61,0
Mariposa,20303,7/1/17,700,4.7,334,16,77,92,62,81,106,59,43,69,22,50,59,0
Mariposa,20303,7/2/17,700,4.3,336,15,78,94,61,82,109,58,40,62,17,49,59,0
Mariposa,20303,7/3/17,679,4.2,334,18,79,94,63,84,109,60,40,62,23,51,61,0
Mariposa,20303,7/4/17,702,4.2,52,15,81,97,64,85,111,61,36,62,15,49,60,0
Mariposa,20303,7/5/17,677,4.3,333,19,83,100,65,86,114,62,32,48,16,47,60,0
Mariposa,20303,7/6/17,653,3.4,351,17,85,99,68,88,114,65,33,51,19,51,63,0
Mariposa,20303,7/7/17,678,4.1,335,18,88,103,69,91,116,64,30,52,17,50,63,0
Mariposa,20303,7/8/17,643,4.5,315,16,87,101,71,90,115,69,30,59,12,48,62,0
Mariposa,20303,7/9/17,654,4.2,330,17,85,102,70,89,117,68,28,45,15,46,61,0
Mariposa,20303,7/10/17,670,4.8,333,16,84,100,68,88,115,65,28,44,13,45,60,0
Mariposa,20303,7/11/17,690,4.4,328,19,81,98,64,85,113,61,29,48,12,42,58,0
Mariposa,20303,7/12/17,673,4.2,325,15,80,95,64,84,110,60,30,46,19,44,58,0
Mariposa,20303,7/13/17,644,3.7,338,16,80,95,64,84,111,62,35,55,19,48,60,0
Mariposa,20303,7/14/17,651,4.4,337,18,81,97,66,85,112,64,33,51,15,47,60,0
Mariposa,20303,7/15/17,634,4.8,336,19,82,96,64,85,112,60,32,51,17,47,60,0
Mariposa,20303,7/16/17,647,4.4,335,20,85,101,69,88,115,67,32,50,18,49,62,0
Mariposa,20303,7/17/17,642,4.5,328,19,84,100,67,87,113,65,29,57,11,45,60,0
Mariposa,20303,7/18/17,310,3.4,14,15,78,91,64,77,95,60,28,42,17,40,56,0
Mariposa,20303,7/19/17,471,3.7,355,16,76,90,62,77,102,58,31,47,18,42,55,0
Mariposa,20303,7/20/17,571,4.5,350,16,75,91,59,78,106,55,37,56,15,44,56,0
Mariposa,20303,7/21/17,546,3.9,337,18,76,90,58,78,106,55,40,60,22,47,58,0
Mariposa,20303,7/22/17,636,4.2,344,15,80,95,62,84,111,60,39,61,22,50,61,0
Mariposa,20303,7/23/17,659,4.3,349,16,84,100,67,89,116,64,34,57,16,49,62,0
Mariposa,20303,7/24/17,630,5,327,19,81,94,67,85,110,65,34,55,18,48,60,0
Mariposa,20303,7/25/17,651,4.8,33,17,78,92,63,83,107,62,33,51,15,44,58,0
