Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Juniper Creek,20418,3/1/17,401,3.5,104,12,32,51,17,NA,NA,NA,63,88,31,20,27,0
Juniper Creek,20418,3/2/17,409,9.6,146,22,40,56,22,NA,NA,NA,48,69,28,21,32,0
Juniper Creek,20418,3/3/17,193,6.2,191,23,41,54,26,NA,NA,NA,54,81,24,24,34,0
Juniper Creek,20418,3/4/17,360,15.2,196,46,39,50,33,NA,NA,NA,65,97,30,27,34,0.03
Juniper Creek,20418,3/5/17,319,9.5,221,35,27,32,22,NA,NA,NA,77,93,56,21,24,0.02
Juniper Creek,20418,3/6/17,316,8.8,200,29,30,37,21,NA,NA,NA,75,90,61,23,27,0
Juniper Creek,20418,3/7/17,126,9.7,177,25,36,41,32,NA,NA,NA,77,95,66,30,33,0.06
Juniper Creek,20418,3/8/17,335,5.5,216,18,45,55,37,NA,NA,NA,71,85,45,36,40,0
Juniper Creek,20418,3/9/17,288,6.7,170,19,50,61,38,NA,NA,NA,68,93,45,39,44,0
Juniper Creek,20418,3/10/17,326,5.2,78,21,47,59,39,NA,NA,NA,68,90,38,36,42,0
Juniper Creek,20418,3/11/17,340,7.8,219,25,48,63,34,NA,NA,NA,60,88,30,33,40,0
Juniper Creek,20418,3/12/17,448,4.3,67,12,46,65,29,NA,NA,NA,56,92,15,27,37,0
Juniper Creek,20418,3/13/17,457,5.2,31,16,48,69,30,NA,NA,NA,57,83,23,31,39,0
Juniper Creek,20418,3/14/17,441,6,202,19,52,70,34,NA,NA,NA,46,84,16,28,41,0
Juniper Creek,20418,3/15/17,164,12.9,183,35,52,63,46,NA,NA,NA,54,83,36,35,43,0.04
Juniper Creek,20418,3/16/17,330,6.7,193,19,48,59,37,NA,NA,NA,57,79,25,32,40,0
Juniper Creek,20418,3/17/17,469,8,169,22,55,70,39,NA,NA,NA,45,68,27,32,43,0
Juniper Creek,20418,3/18/17,50,11.9,175,30,50,54,45,NA,NA,NA,59,84,34,36,43,0.04
Juniper Creek,20418,3/19/17,179,7.5,159,23,49,56,41,NA,NA,NA,71,86,53,40,44,0
Juniper Creek,20418,3/20/17,357,12.1,184,36,51,63,45,NA,NA,NA,54,75,28,34,42,0.01
Juniper Creek,20418,3/21/17,165,14.3,171,44,44,50,38,NA,NA,NA,71,89,39,34,39,0.4
Juniper Creek,20418,3/22/17,236,7.4,184,24,38,46,33,NA,NA,NA,76,98,55,31,35,0.27
Juniper Creek,20418,3/23/17,439,6.1,199,21,39,52,24,NA,NA,NA,70,97,39,29,35,0.02
Juniper Creek,20418,3/24/17,158,12.6,191,37,40,46,35,NA,NA,NA,69,95,52,30,36,0.02
Juniper Creek,20418,3/25/17,467,5.8,217,23,40,51,30,NA,NA,NA,69,95,35,29,35,0.01
Juniper Creek,20418,3/26/17,175,8.5,159,27,38,48,31,NA,NA,NA,79,98,56,32,35,0
Juniper Creek,20418,3/27/17,331,5.9,8,26,36,46,29,NA,NA,NA,74,98,35,28,33,0.08
Juniper Creek,20418,3/28/17,422,5.6,56,19,37,51,24,NA,NA,NA,71,93,44,28,33,0
Juniper Creek,20418,3/29/17,214,6.1,204,31,47,61,33,NA,NA,NA,73,90,43,38,42,0.02
Juniper Creek,20418,3/30/17,372,17.2,338,43,38,47,32,NA,NA,NA,70,97,40,28,33,0.16
Juniper Creek,20418,3/31/17,522,11.2,14,30,39,52,29,NA,NA,NA,62,83,37,26,33,0
Juniper Creek,20418,4/1/17,538,4.9,335,15,47,66,27,NA,NA,NA,59,85,28,32,40,0
Juniper Creek,20418,4/2/17,564,6.1,353,22,47,58,34,NA,NA,NA,55,91,19,29,39,0
Juniper Creek,20418,4/3/17,563,5.8,345,18,40,55,29,NA,NA,NA,51,88,16,21,32,0
Juniper Creek,20418,4/4/17,406,5.7,200,20,48,63,31,NA,NA,NA,48,81,20,27,38,0
Juniper Creek,20418,4/5/17,435,13.2,183,35,54,66,45,NA,NA,NA,42,68,23,30,42,0
Juniper Creek,20418,4/6/17,70,15.6,183,39,46,50,42,NA,NA,NA,65,85,38,35,41,0.11
Juniper Creek,20418,4/7/17,408,17.8,194,40,42,51,32,NA,NA,NA,71,97,41,32,37,0.02
Juniper Creek,20418,4/8/17,423,6,306,20,34,43,28,NA,NA,NA,78,98,35,27,31,0.13
Juniper Creek,20418,4/9/17,539,10,186,26,39,50,26,NA,NA,NA,55,92,30,22,32,0
Juniper Creek,20418,4/10/17,484,6.8,189,26,42,53,35,NA,NA,NA,55,78,31,26,35,0
Juniper Creek,20418,4/11/17,204,15.5,175,40,44,50,37,NA,NA,NA,65,79,53,33,38,0
Juniper Creek,20418,4/12/17,349,18.9,195,44,48,57,41,NA,NA,NA,63,79,40,35,42,0
Juniper Creek,20418,4/13/17,345,6.5,293,28,37,45,30,NA,NA,NA,83,99,58,32,34,0.11
Juniper Creek,20418,4/14/17,516,4,128,19,33,44,23,NA,NA,NA,72,98,37,24,29,0.11
Juniper Creek,20418,4/15/17,584,5.4,149,17,42,60,20,NA,NA,NA,54,88,23,24,34,0.01
Juniper Creek,20418,4/16/17,237,12.2,181,41,49,59,41,NA,NA,NA,50,83,20,28,40,0
Juniper Creek,20418,4/17/17,208,6.2,166,19,44,53,36,NA,NA,NA,77,95,55,37,41,0.03
Juniper Creek,20418,4/18/17,563,8.3,214,24,47,57,35,NA,NA,NA,60,91,29,32,40,0
Juniper Creek,20418,4/19/17,505,12.4,188,36,46,59,35,NA,NA,NA,52,86,18,26,37,0
Juniper Creek,20418,4/20/17,481,7.2,346,22,40,49,30,NA,NA,NA,70,96,39,30,35,0.05
Juniper Creek,20418,4/21/17,630,5.4,154,16,48,66,25,NA,NA,NA,48,86,20,26,37,0
Juniper Creek,20418,4/22/17,519,12,198,32,52,65,40,NA,NA,NA,48,86,28,32,42,0
Juniper Creek,20418,4/23/17,522,7.8,281,28,48,58,38,NA,NA,NA,62,94,29,34,41,0
Juniper Creek,20418,4/24/17,352,10.7,265,42,42,50,36,NA,NA,NA,79,95,56,35,39,0.08
Juniper Creek,20418,4/25/17,294,5.6,235,21,42,50,32,NA,NA,NA,74,95,48,34,38,0
Juniper Creek,20418,4/26/17,271,9.5,276,33,45,56,38,NA,NA,NA,83,95,61,40,43,0.31
Juniper Creek,20418,4/27/17,570,7.7,337,24,40,49,29,NA,NA,NA,61,91,38,26,34,0
Juniper Creek,20418,4/28/17,641,7.2,13,22,40,52,31,NA,NA,NA,58,86,31,25,33,0
Juniper Creek,20418,4/29/17,657,4,37,17,47,65,25,NA,NA,NA,48,83,18,25,37,0
Juniper Creek,20418,4/30/17,576,6.7,349,24,50,63,35,NA,NA,NA,53,84,24,32,41,0
