Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Mill Creek (BDF),20654,7/1/17,676,4,268,20,72,87,59,79,114,55,52,90,32,52,59,0
Mill Creek (BDF),20654,7/2/17,702,3.5,257,16,75,90,61,81,117,55,40,81,6,45,57,0
Mill Creek (BDF),20654,7/3/17,712,4.1,322,17,78,93,61,84,121,53,15,31,7,24,51,0
Mill Creek (BDF),20654,7/4/17,686,4.6,301,18,81,96,66,87,123,59,18,39,6,29,54,0
Mill Creek (BDF),20654,7/5/17,496,3.2,275,15,81,97,67,85,117,62,28,54,14,43,58,0
Mill Creek (BDF),20654,7/6/17,648,3.7,302,16,84,100,68,91,127,64,33,55,15,49,62,0
Mill Creek (BDF),20654,7/7/17,634,3.6,57,20,89,105,74,95,131,70,28,47,13,49,63,0
Mill Creek (BDF),20654,7/8/17,485,4.7,41,34,90,102,76,93,126,73,24,43,13,47,63,0
Mill Creek (BDF),20654,7/9/17,470,4.4,292,21,84,97,72,89,123,68,35,53,25,53,64,0
Mill Creek (BDF),20654,7/10/17,657,4.7,298,21,81,94,70,89,121,67,39,55,23,52,62,0
Mill Creek (BDF),20654,7/11/17,651,4.6,302,19,78,89,66,85,117,62,48,71,30,55,63,0
Mill Creek (BDF),20654,7/12/17,651,4.6,292,19,77,90,64,84,117,61,49,78,22,54,62,0
Mill Creek (BDF),20654,7/13/17,650,4.4,304,19,77,92,64,84,118,60,43,75,19,50,60,0
Mill Creek (BDF),20654,7/14/17,604,3.7,266,16,79,92,64,85,120,60,41,61,23,51,61,0
Mill Creek (BDF),20654,7/15/17,647,4.3,291,19,83,98,69,90,125,65,36,62,16,51,62,0
Mill Creek (BDF),20654,7/16/17,610,4.5,267,19,81,96,69,88,123,66,43,73,25,56,64,0
Mill Creek (BDF),20654,7/17/17,628,4.3,273,20,78,92,66,86,120,63,54,81,29,58,65,0
Mill Creek (BDF),20654,7/18/17,555,4.2,272,18,77,91,65,84,119,62,52,84,32,57,63,0
Mill Creek (BDF),20654,7/19/17,537,3.6,263,18,78,91,67,85,116,65,50,69,33,57,64,0
Mill Creek (BDF),20654,7/20/17,643,3.5,284,18,76,91,63,84,118,59,48,73,24,53,61,0
Mill Creek (BDF),20654,7/21/17,661,3.9,295,18,76,91,60,83,118,56,41,74,16,47,58,0
Mill Creek (BDF),20654,7/22/17,638,3.7,271,17,79,94,64,86,122,60,42,77,18,51,61,0
Mill Creek (BDF),20654,7/23/17,589,4.6,270,18,78,93,66,85,118,63,48,76,19,55,62,0
Mill Creek (BDF),20654,7/24/17,375,2.8,251,14,72,81,63,77,101,62,59,85,42,56,62,0.01
Mill Creek (BDF),20654,7/25/17,511,3.8,274,19,73,88,63,81,117,61,64,94,31,59,63,0
Mill Creek (BDF),20654,7/26/17,637,3.7,284,21,77,92,63,85,119,61,58,86,35,59,65,0
Mill Creek (BDF),20654,7/27/17,619,3.9,298,21,79,95,65,85,121,62,50,82,22,56,63,0
Mill Creek (BDF),20654,7/28/17,651,4.1,290,20,77,93,64,84,120,59,46,77,24,53,61,0
Mill Creek (BDF),20654,7/29/17,643,4.6,265,20,76,93,62,84,120,59,49,91,21,53,61,0
Mill Creek (BDF),20654,7/30/17,640,4.1,281,18,75,91,61,83,117,58,52,90,28,55,62,0
Mill Creek (BDF),20654,7/31/17,578,3.5,236,15,80,94,63,87,121,61,48,84,23,56,64,0
Mill Creek (BDF),20654,8/1/17,376,4.2,350,24,84,93,73,86,112,69,46,66,26,60,67,0.01
Mill Creek (BDF),20654,8/2/17,206,2.3,344,11,82,91,75,84,99,74,51,69,37,62,68,0
Mill Creek (BDF),20654,8/3/17,526,4.2,269,21,81,93,71,88,120,69,56,88,33,63,68,0.02
Mill Creek (BDF),20654,8/4/17,626,4.1,281,20,79,92,68,87,120,65,54,78,29,59,65,0
Mill Creek (BDF),20654,8/5/17,615,3.8,263,16,76,89,64,83,115,60,55,82,30,57,63,0
Mill Creek (BDF),20654,8/6/17,626,3.9,270,17,74,87,63,82,114,61,61,87,34,58,63,0
Mill Creek (BDF),20654,8/7/17,630,3.1,283,15,76,91,64,83,117,60,52,83,27,55,62,0
Mill Creek (BDF),20654,8/8/17,643,4.2,298,18,80,94,66,86,121,61,32,53,12,45,58,0
Mill Creek (BDF),20654,8/9/17,651,4.4,317,18,79,93,67,86,119,62,30,46,12,44,58,0
Mill Creek (BDF),20654,8/10/17,633,4.6,301,20,80,94,67,87,120,60,31,63,17,44,59,0
Mill Creek (BDF),20654,8/11/17,607,4.3,291,18,82,94,70,89,123,67,42,63,27,55,64,0
