Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Mill Creek (BDF),20578,6/1/17,612,4.4,292,19,63,76,53,72,102,51,74,100,46,54,57,0
Mill Creek (BDF),20578,6/2/17,680,4.1,260,18,72,91,53,78,114,49,48,94,20,48,57,0
Mill Creek (BDF),20578,6/3/17,687,4.6,276,17,76,91,63,82,115,57,38,70,20,46,58,0
Mill Creek (BDF),20578,6/4/17,689,4.1,297,18,75,88,63,81,115,57,41,67,20,48,58,0
Mill Creek (BDF),20578,6/5/17,700,4.3,271,18,73,88,57,79,114,53,44,90,22,47,57,0
Mill Creek (BDF),20578,6/6/17,679,4.5,267,18,68,82,56,75,108,52,64,99,36,54,58,0
Mill Creek (BDF),20578,6/7/17,660,4.2,277,17,65,81,52,74,105,53,73,100,38,55,58,0
Mill Creek (BDF),20578,6/8/17,675,4.5,290,18,64,77,52,72,105,49,66,95,30,51,56,0
Mill Creek (BDF),20578,6/9/17,680,4.5,266,17,65,79,52,72,106,47,62,96,34,50,55,0
Mill Creek (BDF),20578,6/10/17,632,4.2,266,20,61,76,50,70,104,46,67,93,34,49,54,0
Mill Creek (BDF),20578,6/11/17,378,3.2,193,14,57,69,50,64,88,50,74,100,45,48,52,0.01
Mill Creek (BDF),20578,6/12/17,696,5.4,292,18,59,71,47,67,96,46,58,91,33,43,50,0
Mill Creek (BDF),20578,6/13/17,709,4.4,313,17,66,83,48,73,108,43,39,63,17,39,51,0
Mill Creek (BDF),20578,6/14/17,703,4.6,267,20,74,90,57,80,117,50,32,53,14,39,54,0
Mill Creek (BDF),20578,6/15/17,712,4,310,16,77,92,60,83,118,54,28,50,10,38,55,0
Mill Creek (BDF),20578,6/16/17,705,4.5,300,16,79,95,64,84,121,57,25,52,12,37,55,0
Mill Creek (BDF),20578,6/17/17,713,4.3,298,19,78,94,62,84,121,56,28,46,13,41,56,0
Mill Creek (BDF),20578,6/18/17,698,4.3,306,17,80,95,63,86,122,57,28,49,15,42,57,0
Mill Creek (BDF),20578,6/19/17,689,4.2,283,18,82,96,68,88,122,61,31,48,19,48,60,0
Mill Creek (BDF),20578,6/20/17,695,4.3,331,17,86,102,70,92,127,64,21,40,7,40,59,0
Mill Creek (BDF),20578,6/21/17,703,5.4,333,22,88,101,77,94,128,72,17,34,8,34,58,0
Mill Creek (BDF),20578,6/22/17,697,4.6,283,16,81,93,64,87,120,59,32,80,13,44,59,0
Mill Creek (BDF),20578,6/23/17,693,4.7,260,19,77,93,62,84,119,56,45,78,20,51,60,0
Mill Creek (BDF),20578,6/24/17,644,4.2,270,17,80,94,66,87,121,62,43,61,26,54,63,0
Mill Creek (BDF),20578,6/25/17,698,4,285,21,86,102,71,92,128,65,29,53,11,47,62,0
Mill Creek (BDF),20578,6/26/17,705,5.9,351,21,87,98,76,93,125,70,14,28,5,29,56,0
Mill Creek (BDF),20578,6/27/17,732,4.6,9,17,81,95,67,87,123,61,13,23,5,23,52,0
Mill Creek (BDF),20578,6/28/17,719,3.9,280,17,74,91,60,81,118,54,27,69,12,35,53,0
Mill Creek (BDF),20578,6/29/17,690,4.5,293,18,71,84,58,78,112,52,48,84,26,48,57,0
Mill Creek (BDF),20578,6/30/17,687,4,269,18,71,87,55,79,113,51,54,85,27,51,58,0
Mill Creek (BDF),20578,7/1/17,676,4,268,20,72,87,59,79,114,55,52,90,32,52,59,0
Mill Creek (BDF),20578,7/2/17,702,3.5,257,16,75,90,61,81,117,55,40,81,6,45,57,0
Mill Creek (BDF),20578,7/3/17,712,4.1,322,17,78,93,61,84,121,53,15,31,7,24,51,0
Mill Creek (BDF),20578,7/4/17,686,4.6,301,18,81,96,66,87,123,59,18,39,6,29,54,0
Mill Creek (BDF),20578,7/5/17,496,3.2,275,15,81,97,67,85,117,62,28,54,14,43,58,0
Mill Creek (BDF),20578,7/6/17,648,3.7,302,16,84,100,68,91,127,64,33,55,15,49,62,0
Mill Creek (BDF),20578,7/7/17,634,3.6,57,20,89,105,74,95,131,70,28,47,13,49,63,0
Mill Creek (BDF),20578,7/8/17,485,4.7,41,34,90,102,76,93,126,73,24,43,13,47,63,0
Mill Creek (BDF),20578,7/9/17,470,4.4,292,21,84,97,72,89,123,68,35,53,25,53,64,0
Mill Creek (BDF),20578,7/10/17,657,4.7,298,21,81,94,70,89,121,67,39,55,23,52,62,0
Mill Creek (BDF),20578,7/11/17,651,4.6,302,19,78,89,66,85,117,62,48,71,30,55,63,0
Mill Creek (BDF),20578,7/12/17,651,4.6,292,19,77,90,64,84,117,61,49,78,22,54,62,0
Mill Creek (BDF),20578,7/13/17,650,4.4,304,19,77,92,64,84,118,60,43,75,19,50,60,0
Mill Creek (BDF),20578,7/14/17,604,3.7,266,16,79,92,64,85,120,60,41,61,23,51,61,0
Mill Creek (BDF),20578,7/15/17,647,4.3,291,19,83,98,69,90,125,65,36,62,16,51,62,0
Mill Creek (BDF),20578,7/16/17,610,4.5,267,19,81,96,69,88,123,66,43,73,25,56,64,0
Mill Creek (BDF),20578,7/17/17,628,4.3,273,20,78,92,66,86,120,63,54,81,29,58,65,0
Mill Creek (BDF),20578,7/18/17,555,4.2,272,18,77,91,65,84,119,62,52,84,32,57,63,0
Mill Creek (BDF),20578,7/19/17,537,3.6,263,18,78,91,67,85,116,65,50,69,33,57,64,0
Mill Creek (BDF),20578,7/20/17,643,3.5,284,18,76,91,63,84,118,59,48,73,24,53,61,0
Mill Creek (BDF),20578,7/21/17,661,3.9,295,18,76,91,60,83,118,56,41,74,16,47,58,0
Mill Creek (BDF),20578,7/22/17,638,3.7,271,17,79,94,64,86,122,60,42,77,18,51,61,0
