Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Rattlesnake,20514,8/1/17,NA,3.7,107,19,68,80,59,NA,NA,NA,34,53,20,38,51,0
Rattlesnake,20514,8/2/17,NA,5.1,262,22,65,79,54,NA,NA,NA,52,91,25,44,53,0.08
Rattlesnake,20514,8/3/17,NA,3.9,211,19,62,71,56,NA,NA,NA,61,80,47,48,53,0
Rattlesnake,20514,8/4/17,NA,2.4,270,13,58,68,54,NA,NA,NA,72,89,54,49,53,0.31
Rattlesnake,20514,8/5/17,NA,3.2,281,15,57,67,51,NA,NA,NA,73,92,52,48,52,0.22
Rattlesnake,20514,8/6/17,NA,2.2,200,15,59,74,50,NA,NA,NA,63,93,32,45,51,0
Rattlesnake,20514,8/7/17,NA,5.1,198,22,60,74,49,NA,NA,NA,37,58,18,32,46,0
Rattlesnake,20514,8/8/17,NA,5,180,20,61,76,50,NA,NA,NA,40,64,23,36,47,0
Rattlesnake,20514,8/9/17,NA,5,192,20,61,76,51,NA,NA,NA,48,70,17,39,49,0
Rattlesnake,20514,8/10/17,NA,5.6,158,20,63,78,52,NA,NA,NA,36,61,13,33,47,0
Rattlesnake,20514,8/11/17,NA,5.7,175,20,63,77,52,NA,NA,NA,33,49,14,31,47,0
Rattlesnake,20514,8/12/17,NA,4.7,16,20,63,78,52,NA,NA,NA,32,60,10,28,46,0
Rattlesnake,20514,8/13/17,NA,4.8,204,23,59,75,47,NA,NA,NA,39,60,19,33,46,0
Rattlesnake,20514,8/14/17,NA,3.9,146,17,57,77,45,NA,NA,NA,46,86,14,34,45,0
Rattlesnake,20514,8/15/17,NA,5.5,199,22,57,73,43,NA,NA,NA,58,89,29,40,48,0
Rattlesnake,20514,8/16/17,NA,4.5,204,20,60,76,51,NA,NA,NA,48,72,23,38,48,0
Rattlesnake,20514,8/17/17,NA,3.6,234,19,62,78,52,NA,NA,NA,41,62,22,37,48,0
Rattlesnake,20514,8/18/17,NA,3.7,1,25,63,78,54,NA,NA,NA,40,64,18,36,49,0
