Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Otay Mountain,20293,4/1/17,548,8,333,18,56,62,48,NA,NA,NA,41,54,28,33,44,0
Otay Mountain,20293,4/2/17,564,8,303,21,61,70,55,NA,NA,NA,36,46,31,34,47,0
Otay Mountain,20293,4/3/17,581,7,201,23,54,63,48,NA,NA,NA,56,92,35,38,45,0
Otay Mountain,20293,4/4/17,579,10.8,98,33,61,69,48,NA,NA,NA,45,89,19,38,49,0
Otay Mountain,20293,4/5/17,577,12,58,30,66,75,60,NA,NA,NA,24,40,14,27,47,0
Otay Mountain,20293,4/6/17,525,5.7,197,18,64,71,55,NA,NA,NA,29,47,18,30,47,0
Otay Mountain,20293,4/7/17,543,8.5,227,22,61,71,53,NA,NA,NA,12,32,3,3,41,0
Otay Mountain,20293,4/8/17,237,11.7,294,30,48,54,40,NA,NA,NA,86,100,7,42,46,0.05
Otay Mountain,20293,4/9/17,589,6,10,23,51,60,39,NA,NA,NA,57,100,23,35,43,0
Otay Mountain,20293,4/10/17,597,7,345,19,57,66,48,NA,NA,NA,42,71,16,34,45,0
Otay Mountain,20293,4/11/17,590,5.3,297,24,59,67,53,NA,NA,NA,28,51,9,22,43,0
Otay Mountain,20293,4/12/17,606,8.9,330,23,56,66,48,NA,NA,NA,58,100,20,39,47,0
Otay Mountain,20293,4/13/17,453,12.7,311,34,50,60,44,NA,NA,NA,91,100,60,47,49,0
Otay Mountain,20293,4/14/17,574,5.4,313,20,49,56,41,NA,NA,NA,85,100,64,44,46,0
Otay Mountain,20293,4/15/17,621,4.9,6,14,60,69,48,NA,NA,NA,54,89,28,43,50,0
Otay Mountain,20293,4/16/17,607,6.3,323,20,63,72,57,NA,NA,NA,24,48,11,24,45,0
Otay Mountain,20293,4/17/17,576,8.8,335,29,59,69,53,NA,NA,NA,49,100,12,33,48,0
Otay Mountain,20293,4/18/17,596,9.5,318,20,58,66,51,NA,NA,NA,84,100,56,52,54,0.01
Otay Mountain,20293,4/19/17,592,8.5,340,24,55,65,49,NA,NA,NA,82,100,49,49,51,0
Otay Mountain,20293,4/20/17,654,8,335,23,60,68,53,NA,NA,NA,50,67,34,41,49,0
Otay Mountain,20293,4/21/17,640,10,66,35,71,82,60,NA,NA,NA,28,61,13,35,51,0
Otay Mountain,20293,4/22/17,622,8.3,7,20,73,81,66,NA,NA,NA,22,30,17,32,51,0
Otay Mountain,20293,4/23/17,637,7.7,251,21,64,73,54,NA,NA,NA,34,58,23,34,49,0
Otay Mountain,20293,4/24/17,544,8.8,239,23,53,61,46,NA,NA,NA,82,100,38,47,49,0
