Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
River Kern,20513,8/1/17,547,10.7,302,33,88,103,74,91,114,73,27,43,13,48,62,0
River Kern,20513,8/2/17,478,11.5,330,29,88,99,78,90,110,77,30,43,20,52,64,0
River Kern,20513,8/3/17,228,5.8,119,18,84,90,79,85,96,78,36,41,29,53,64,0
River Kern,20513,8/4/17,503,8.6,143,35,84,94,77,86,107,74,29,40,18,48,61,0
River Kern,20513,8/5/17,,,,36,,95,71,,110,70,,46,19,,,
River Kern,20513,8/6/17,591,10.5,336,36,83,93,74,86,105,72,31,46,18,48,61,0
River Kern,20513,8/7/17,616,10.8,303,27,82,95,70,84,105,68,28,40,12,44,59,0
River Kern,20513,8/8/17,611,11.2,303,28,81,94,68,84,106,67,28,38,13,44,58,0
River Kern,20513,8/9/17,607,11,302,26,82,94,69,85,106,68,30,41,19,46,59,0
River Kern,20513,8/10/17,607,11,304,29,82,96,70,84,106,68,29,43,18,45,59,0
River Kern,20513,8/11/17,605,10.5,309,24,82,98,67,85,109,66,23,34,11,39,57,0
River Kern,20513,8/12/17,602,13,316,31,81,95,67,83,106,65,25,34,12,41,57,0
River Kern,20513,8/13/17,590,11.8,308,32,81,96,71,84,111,69,25,38,15,40,57,0
River Kern,20513,8/14/17,598,14.6,311,36,78,89,68,81,100,66,25,38,14,39,55,0
River Kern,20513,8/15/17,575,10.9,121,34,74,85,63,76,91,62,44,62,30,50,59,0
River Kern,20513,8/16/17,577,12,110,33,74,87,63,77,96,61,47,59,30,52,60,0
River Kern,20513,8/17/17,571,9.1,108,24,79,96,66,82,106,63,42,59,15,52,61,0
River Kern,20513,8/18/17,593,10.3,196,35,83,98,69,85,106,67,33,49,8,47,61,0
River Kern,20513,8/19/17,567,10.6,328,43,80,98,71,83,110,69,42,69,13,52,62,0
River Kern,20513,8/20/17,587,10.9,274,33,81,95,69,84,105,68,37,57,15,50,61,0
River Kern,20513,8/21/17,438,10.9,103,44,79,92,68,81,100,67,36,50,18,48,60,0
River Kern,20513,8/22/17,590,8.6,335,31,82,94,69,84,105,67,30,54,9,43,59,0
River Kern,20513,8/23/17,579,10.8,235,32,82,94,70,85,107,68,29,47,16,45,59,0
River Kern,20513,8/24/17,567,8.9,102,27,82,96,70,84,106,68,35,50,17,50,61,0
River Kern,20513,8/25/17,538,8.8,304,23,84,100,70,87,111,69,29,42,12,46,60,0
River Kern,20513,8/26/17,558,9.6,327,32,87,102,74,90,116,72,22,37,7,40,59,0
River Kern,20513,8/27/17,524,10.5,323,24,89,102,76,91,114,74,18,26,8,38,59,0
River Kern,20513,8/28/17,508,10,337,22,91,105,78,93,118,76,18,26,9,39,60,0
River Kern,20513,8/29/17,427,9.8,337,28,90,103,78,92,113,77,21,29,12,44,61,0
River Kern,20513,8/30/17,448,8.8,69,29,89,100,81,91,111,78,25,33,15,48,63,0
River Kern,20513,8/31/17,466,10.6,4,47,86,100,76,89,114,74,28,38,16,49,62,0
River Kern,20513,9/1/17,488,11.1,112,29,86,99,74,89,111,73,30,55,15,49,62,0
River Kern,20513,9/2/17,381,10.8,346,27,89,102,77,90,112,75,20,30,11,41,60,0
River Kern,20513,9/3/17,535,11.6,339,54,85,100,72,88,113,69,34,75,16,50,63,0.03
River Kern,20513,9/4/17,434,12.6,132,45,84,95,72,85,104,71,41,70,21,56,65,0
