Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Doyle,20422,6/1/17,740,5,12,19,63,79,45,NA,NA,NA,51,88,25,43,51,0
Doyle,20422,6/2/17,760,4.7,121,18,68,88,44,NA,NA,NA,39,86,10,38,51,0
Doyle,20422,6/3/17,566,6.2,199,29,67,83,48,NA,NA,NA,37,66,18,38,51,0
Doyle,20422,6/4/17,720,7.6,187,30,67,83,48,NA,NA,NA,30,55,8,30,48,0
Doyle,20422,6/5/17,753,4.7,119,17,67,86,44,NA,NA,NA,30,56,11,31,48,0
Doyle,20422,6/6/17,771,6.7,201,25,70,90,49,NA,NA,NA,24,55,6,27,48,0
Doyle,20422,6/7/17,526,8.8,174,27,68,85,44,NA,NA,NA,23,43,8,26,47,0
Doyle,20422,6/8/17,400,9.6,185,42,60,69,48,NA,NA,NA,42,67,31,36,47,0
Doyle,20422,6/9/17,603,9.1,201,38,57,68,46,NA,NA,NA,49,74,28,37,46,0
Doyle,20422,6/10/17,782,8,216,32,55,67,39,NA,NA,NA,39,69,16,27,42,0
Doyle,20422,6/11/17,456,7.4,328,26,47,54,39,NA,NA,NA,61,94,40,34,41,0.35
Doyle,20422,6/12/17,413,8.6,251,30,47,56,36,NA,NA,NA,71,98,48,38,42,0.37
Doyle,20422,6/13/17,742,4,352,14,59,74,42,NA,NA,NA,55,88,28,41,48,0
Doyle,20422,6/14/17,726,4.5,63,19,65,82,45,NA,NA,NA,43,80,20,40,51,0
Doyle,20422,6/15/17,735,5.4,237,23,69,84,49,NA,NA,NA,44,69,22,43,53,0
Doyle,20422,6/16/17,712,5.8,227,28,74,92,53,NA,NA,NA,45,84,21,49,58,0
Doyle,20422,6/17/17,749,6.9,7,24,74,90,58,NA,NA,NA,44,75,23,49,58,0
Doyle,20422,6/18/17,725,6.8,81,25,78,92,57,NA,NA,NA,37,72,19,47,58,0
Doyle,20422,6/19/17,650,5,95,18,82,101,62,NA,NA,NA,32,63,14,47,60,0
Doyle,20422,6/20/17,755,5.8,162,21,81,99,59,NA,NA,NA,34,68,13,46,59,0
Doyle,20422,6/21/17,745,6.8,355,20,82,96,68,NA,NA,NA,29,52,14,45,59,0
Doyle,20422,6/22/17,772,6.2,32,19,77,92,61,NA,NA,NA,20,30,13,31,52,0
Doyle,20422,6/23/17,769,4.5,48,17,79,95,60,NA,NA,NA,23,43,12,36,55,0
Doyle,20422,6/24/17,766,4.9,93,19,81,98,61,NA,NA,NA,27,53,10,39,56,0
Doyle,20422,6/25/17,644,4.8,188,28,80,99,64,NA,NA,NA,35,61,9,46,59,0
Doyle,20422,6/26/17,772,7.4,194,34,75,89,57,NA,NA,NA,29,61,11,37,54,0
Doyle,20422,6/27/17,781,7,196,28,72,89,52,NA,NA,NA,25,46,10,31,50,0
Doyle,20422,6/28/17,765,5.6,248,24,72,87,51,NA,NA,NA,31,51,14,38,52,0
Doyle,20422,6/29/17,770,4.2,2,22,74,90,53,NA,NA,NA,34,61,13,40,55,0
Doyle,20422,6/30/17,765,5,44,19,77,94,55,NA,NA,NA,31,55,10,39,55,0
Doyle,20422,7/1/17,737,4.6,14,20,77,93,58,NA,NA,NA,35,65,8,43,57,0
Doyle,20422,7/2/17,755,4.7,3,22,79,96,59,NA,NA,NA,30,55,14,42,57,0
Doyle,20422,7/3/17,743,5.6,242,25,77,95,58,NA,NA,NA,32,52,17,43,56,0
Doyle,20422,7/4/17,758,6.1,204,21,76,94,55,NA,NA,NA,32,58,13,40,55,0
Doyle,20422,7/5/17,729,7.2,176,28,76,94,54,NA,NA,NA,30,59,10,38,55,0
Doyle,20422,7/6/17,670,5.1,123,22,79,97,60,NA,NA,NA,30,49,15,43,57,0
Doyle,20422,7/7/17,740,5.5,59,23,80,97,58,NA,NA,NA,26,52,12,39,56,0
Doyle,20422,7/8/17,740,6.2,196,28,82,101,58,NA,NA,NA,24,42,11,39,56,0
Doyle,20422,7/9/17,745,7,188,25,81,97,61,NA,NA,NA,25,46,12,38,56,0
Doyle,20422,7/10/17,771,8,200,29,77,94,54,NA,NA,NA,23,51,7,30,52,0
Doyle,20422,7/11/17,765,6.6,201,23,77,95,54,NA,NA,NA,22,41,10,32,52,0
Doyle,20422,7/12/17,757,5.4,186,23,77,95,54,NA,NA,NA,24,43,9,34,53,0
Doyle,20422,7/13/17,747,6.3,187,29,77,95,54,NA,NA,NA,26,49,11,36,54,0
Doyle,20422,7/14/17,661,6.1,325,21,78,97,55,NA,NA,NA,28,54,13,40,55,0
Doyle,20422,7/15/17,729,5.8,323,23,80,96,60,NA,NA,NA,24,40,9,37,55,0
Doyle,20422,7/16/17,728,5.8,257,26,79,97,63,NA,NA,NA,25,42,8,37,55,0
Doyle,20422,7/17/17,743,8,195,33,76,92,57,NA,NA,NA,24,46,10,34,53,0
Doyle,20422,7/18/17,753,8.1,181,29,73,91,54,NA,NA,NA,24,50,9,30,51,0
Doyle,20422,7/19/17,734,5.8,191,22,72,92,49,NA,NA,NA,21,40,7,26,49,0
