Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Bangor,20627,6/1/17,686,1.6,320,12,70,84,56,74,104,53,65,95,37,56,60,0
Bangor,20627,6/2/17,707,1.8,290,14,73,90,57,77,108,53,54,92,17,52,59,0
Bangor,20627,6/3/17,550,1.9,157,13,73,89,59,76,108,56,52,73,23,52,60,0
Bangor,20627,6/4/17,696,2.6,209,16,71,87,57,74,101,52,50,77,22,49,57,0
Bangor,20627,6/5/17,709,1.7,208,14,73,91,55,76,110,50,38,69,13,42,55,0
Bangor,20627,6/6/17,698,2.1,155,14,75,91,58,78,110,53,40,65,19,46,57,0
Bangor,20627,6/7/17,510,3.8,179,17,71,83,59,73,93,55,44,63,25,47,57,0
Bangor,20627,6/8/17,181,2.9,150,15,59,65,49,60,70,50,83,97,57,53,55,0.42
Bangor,20627,6/9/17,444,4.6,173,22,65,75,58,67,86,56,72,99,45,54,58,0.01
Bangor,20627,6/10/17,689,3.2,206,17,61,71,47,65,92,43,56,93,30,44,51,0
Bangor,20627,6/11/17,419,3.1,163,121,55,67,48,58,86,45,73,99,35,45,49,0.75
Bangor,20627,6/12/17,397,2.8,125,14,59,70,50,61,86,47,67,96,41,47,52,0
Bangor,20627,6/13/17,705,1.8,337,14,67,82,50,71,100,46,55,86,27,48,55,0
Bangor,20627,6/14/17,707,1.4,183,13,72,89,54,76,106,50,50,88,18,49,57,0
Bangor,20627,6/15/17,688,1.8,317,14,77,93,59,80,109,55,43,68,18,50,60,0
Bangor,20627,6/16/17,679,2.3,312,16,82,98,64,86,114,61,47,72,24,57,65,0
Bangor,20627,6/17/17,691,2.2,300,16,84,99,68,88,115,64,46,74,23,59,67,0
Bangor,20627,6/18/17,690,2,296,16,91,105,77,95,123,71,35,61,21,58,68,0
Bangor,20627,6/19/17,681,2.1,179,15,90,104,76,94,123,72,45,67,25,64,71,0
Bangor,20627,6/20/17,687,1.8,239,14,90,104,76,94,123,73,49,71,26,66,72,0
Bangor,20627,6/21/17,676,1.7,287,13,90,106,73,94,123,70,47,77,20,64,71,0
Bangor,20627,6/22/17,697,2.5,339,17,94,108,76,96,124,72,26,49,14,51,65,0
Bangor,20627,6/23/17,687,1.8,226,12,87,103,72,92,121,69,42,68,21,60,68,0
Bangor,20627,6/24/17,694,2.5,216,14,85,99,69,90,117,66,50,79,29,63,70,0
Bangor,20627,6/25/17,682,3,157,15,82,97,66,85,112,64,47,73,23,58,65,0
Bangor,20627,6/26/17,715,3.6,163,17,74,88,58,78,105,55,48,79,23,52,60,0
Bangor,20627,6/27/17,709,2.4,183,15,74,89,57,78,106,54,55,86,28,54,61,0
Bangor,20627,6/28/17,703,1.6,161,11,75,92,56,80,110,54,54,92,24,55,61,0
Bangor,20627,6/29/17,700,1.9,169,12,78,95,62,82,115,59,50,83,24,56,63,0
Bangor,20627,6/30/17,681,2.1,193,15,79,95,62,83,111,59,49,76,25,56,64,0
Bangor,20627,7/1/17,687,2,183,12,77,93,61,82,112,58,53,79,32,57,64,0
Bangor,20627,7/2/17,694,2.6,189,13,81,96,64,85,114,62,52,85,22,59,66,0
Bangor,20627,7/3/17,680,2.3,255,15,79,93,65,83,111,60,45,76,20,53,62,0
Bangor,20627,7/4/17,700,2.6,156,16,80,97,64,84,114,59,40,65,18,51,61,0
Bangor,20627,7/5/17,588,1.8,170,11,79,93,62,81,113,58,46,69,26,54,62,0
Bangor,20627,7/6/17,694,1.5,308,14,85,104,66,88,122,62,36,69,9,50,62,0
Bangor,20627,7/7/17,700,2.2,317,16,88,107,71,91,122,66,30,50,7,49,63,0
Bangor,20627,7/8/17,654,2,147,12,87,105,71,90,122,66,27,45,9,46,61,0
Bangor,20627,7/9/17,684,2.5,156,13,86,101,70,89,119,66,28,48,9,46,61,0
Bangor,20627,7/10/17,707,3,151,16,85,99,67,87,115,61,29,44,16,47,61,0
Bangor,20627,7/11/17,695,3,242,20,82,96,67,84,112,63,37,60,10,50,61,0
Bangor,20627,7/12/17,688,2.2,223,13,80,95,64,84,115,59,39,60,21,51,61,0
Bangor,20627,7/13/17,681,2.4,279,14,81,96,65,84,113,61,42,64,18,53,62,0
