Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Doyle,20534,7/1/17,737,4.6,14,20,77,93,58,,,,35,65,8,43,57,0
Doyle,20534,7/2/17,755,4.7,3,22,79,96,59,,,,30,55,14,42,57,0
Doyle,20534,7/3/17,743,5.6,242,25,77,95,58,,,,32,52,17,43,56,0
Doyle,20534,7/4/17,758,6.1,204,21,76,94,55,,,,32,58,13,40,55,0
Doyle,20534,7/5/17,729,7.2,176,28,76,94,54,,,,30,59,10,38,55,0
Doyle,20534,7/6/17,670,5.1,123,22,79,97,60,,,,30,49,15,43,57,0
Doyle,20534,7/7/17,740,5.5,59,23,80,97,58,,,,26,52,12,39,56,0
Doyle,20534,7/8/17,740,6.2,196,28,82,101,58,,,,24,42,11,39,56,0
Doyle,20534,7/9/17,745,7,188,25,81,97,61,,,,25,46,12,38,56,0
Doyle,20534,7/10/17,771,8,200,29,77,94,54,,,,23,51,7,30,52,0
Doyle,20534,7/11/17,765,6.6,201,23,77,95,54,,,,22,41,10,32,52,0
Doyle,20534,7/12/17,757,5.4,186,23,77,95,54,,,,24,43,9,34,53,0
Doyle,20534,7/13/17,747,6.3,187,29,77,95,54,,,,26,49,11,36,54,0
Doyle,20534,7/14/17,661,6.1,325,21,78,97,55,,,,28,54,13,40,55,0
Doyle,20534,7/15/17,729,5.8,323,23,80,96,60,,,,24,40,9,37,55,0
Doyle,20534,7/16/17,728,5.8,257,26,79,97,63,,,,25,42,8,37,55,0
Doyle,20534,7/17/17,743,8,195,33,76,92,57,,,,24,46,10,34,53,0
Doyle,20534,7/18/17,753,8.1,181,29,73,91,54,,,,24,50,9,30,51,0
Doyle,20534,7/19/17,734,5.8,191,22,72,92,49,,,,21,40,7,26,49,0
Doyle,20534,7/20/17,746,5.8,168,20,73,91,48,,,,21,33,10,27,49,0
Doyle,20534,7/21/17,755,5.8,351,17,75,93,50,,,,25,49,9,33,52,0
Doyle,20534,7/22/17,724,5.7,16,18,80,98,63,,,,23,43,10,37,55,0
Doyle,20534,7/23/17,671,5,217,21,82,100,59,,,,26,49,12,41,57,0
Doyle,20534,7/24/17,489,5.6,97,23,76,91,64,,,,44,74,21,50,59,0.1
Doyle,20534,7/25/17,483,5,129,25,70,87,57,,,,62,88,32,56,61,0.6
Doyle,20534,7/26/17,519,4.9,163,23,71,87,57,,,,48,87,20,48,57,0.03
Doyle,20534,7/27/17,720,4.8,107,20,74,91,53,,,,38,70,16,43,56,0
Doyle,20534,7/28/17,648,5.5,187,21,79,96,60,,,,35,68,9,44,58,0
Doyle,20534,7/29/17,607,6,147,38,77,96,60,,,,34,59,14,44,57,0
Doyle,20534,7/30/17,694,5,343,20,81,97,60,,,,30,65,12,42,58,0
Doyle,20534,7/31/17,683,4.3,83,15,84,100,66,,,,25,45,9,41,58,0
Doyle,20534,8/1/17,685,4.5,87,19,85,103,65,,,,24,47,10,42,59,0
Doyle,20534,8/2/17,468,6.1,177,30,83,102,65,,,,26,53,11,42,58,0
Doyle,20534,8/3/17,533,4.6,205,20,84,100,67,,,,30,52,12,47,61,0
Doyle,20534,8/4/17,588,5.6,218,26,81,98,66,,,,32,52,15,46,59,0
Doyle,20534,8/5/17,319,5,176,19,74,87,63,,,,40,64,24,47,57,0.01
Doyle,20534,8/6/17,536,7,144,36,70,90,56,,,,55,83,21,50,57,0
Doyle,20534,8/7/17,550,5.5,146,22,68,86,50,,,,57,94,26,50,56,0
Doyle,20534,8/8/17,529,4.9,170,17,72,90,52,,,,48,86,23,48,57,0
Doyle,20534,8/9/17,485,4.9,161,30,72,91,55,,,,50,90,22,49,58,0.14
Doyle,20534,8/10/17,605,4.7,119,14,71,90,55,,,,52,89,23,50,57,0
Doyle,20534,8/11/17,658,5.2,200,28,74,91,54,,,,39,71,17,44,56,0
Doyle,20534,8/12/17,660,6.4,206,23,74,90,57,,,,38,71,14,44,56,0
Doyle,20534,8/13/17,659,6.1,180,23,73,90,55,,,,31,60,13,37,53,0
Doyle,20534,8/14/17,447,4,184,19,71,83,59,,,,36,54,22,42,54,0
Doyle,20534,8/15/17,552,5,20,22,73,89,55,,,,45,76,22,47,57,0
Doyle,20534,8/16/17,640,6.1,351,29,77,90,62,,,,29,50,16,39,55,0
Doyle,20534,8/17/17,652,4.9,19,18,78,93,61,,,,25,48,13,38,55,0
Doyle,20534,8/18/17,646,4.4,16,18,79,96,60,,,,24,42,12,38,55,0
Doyle,20534,8/19/17,516,6.5,62,33,76,95,61,,,,30,46,14,41,55,0
Doyle,20534,8/20/17,614,5.5,7,18,78,94,65,,,,25,36,12,38,55,0
Doyle,20534,8/21/17,565,4.2,18,18,78,95,61,,,,29,50,12,40,56,0
Doyle,20534,8/22/17,355,5.2,138,31,72,88,61,,,,47,68,23,49,58,0.05
Doyle,20534,8/23/17,534,5.2,192,18,72,87,52,,,,44,85,19,46,56,0
Doyle,20534,8/24/17,632,7.2,181,29,74,93,56,,,,32,58,14,40,54,0
Doyle,20534,8/25/17,597,5,31,17,75,92,56,,,,31,52,17,40,54,0
Doyle,20534,8/26/17,543,5,199,16,77,97,56,,,,30,58,15,41,56,0
Doyle,20534,8/27/17,570,5,9,17,80,97,58,,,,21,42,11,34,54,0
Doyle,20534,8/28/17,619,8.1,180,30,80,97,63,,,,20,34,9,33,54,0
Doyle,20534,8/29/17,482,6.6,175,31,79,97,60,,,,25,39,13,38,55,0
Doyle,20534,8/30/17,594,8.5,165,29,77,95,60,,,,27,54,11,36,54,0
Doyle,20534,8/31/17,588,4.8,34,21,73,91,54,,,,22,48,11,30,50,0
