Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Santa Rita,20477,6/1/17,787,5.3,10,15,58,67,48,,,,64,89,44,45,51,0
Santa Rita,20477,6/2/17,782,6.5,22,16,64,73,56,,,,41,62,16,39,51,0
Santa Rita,20477,6/3/17,744,6.4,125,19,69,77,62,,,,42,51,30,45,54,0
Santa Rita,20477,6/4/17,788,5.5,245,16,69,77,61,,,,31,51,19,36,51,0
Santa Rita,20477,6/5/17,810,4.5,116,15,68,77,60,,,,22,44,8,26,48,0
Santa Rita,20477,6/6/17,795,5.6,181,16,69,77,62,,,,27,35,17,33,50,0
Santa Rita,20477,6/7/17,754,5.6,202,22,68,75,58,,,,29,45,23,34,50,0
Santa Rita,20477,6/8/17,455,6.3,167,24,58,66,53,,,,50,92,15,38,48,0
Santa Rita,20477,6/9/17,522,4.7,211,18,55,65,48,,,,84,100,51,50,52,0
Santa Rita,20477,6/10/17,754,4.9,123,16,52,59,42,,,,61,79,46,39,45,0
Santa Rita,20477,6/11/17,757,12.6,282,41,43,53,33,,,,61,96,35,30,37,0
Santa Rita,20477,6/12/17,607,6.5,9,24,45,57,34,,,,74,100,50,37,41,0
Santa Rita,20477,6/13/17,802,4.6,330,17,54,65,43,,,,59,84,39,39,46,0
Santa Rita,20477,6/14/17,801,4.7,16,16,63,74,52,,,,42,63,30,39,50,0
Santa Rita,20477,6/15/17,805,5,339,19,68,77,60,,,,34,51,23,38,51,0
Santa Rita,20477,6/16/17,789,4.8,284,19,70,81,61,,,,47,59,35,49,57,0
Santa Rita,20477,6/17/17,788,6.1,296,23,74,84,66,,,,44,64,29,50,59,0
Santa Rita,20477,6/18/17,775,5,347,17,79,88,67,,,,37,47,30,51,61,0
Santa Rita,20477,6/19/17,740,4,70,17,81,87,74,,,,38,45,34,53,62,0
Santa Rita,20477,6/20/17,769,5.3,330,17,81,88,75,,,,33,43,23,49,61,0
Santa Rita,20477,6/21/17,797,6.1,295,15,80,87,73,,,,31,56,18,45,59,0
Santa Rita,20477,6/22/17,782,4.1,59,17,81,88,74,,,,31,42,22,47,60,0
Santa Rita,20477,6/23/17,779,4.5,44,18,80,86,75,,,,31,38,27,47,59,0
Santa Rita,20477,6/24/17,586,3.7,35,11,79,88,73,,,,35,49,27,49,60,0
Santa Rita,20477,6/25/17,797,6.9,192,21,78,86,73,,,,31,47,8,43,58,0
Santa Rita,20477,6/26/17,816,6.3,231,21,75,84,67,,,,20,43,6,28,51,0
Santa Rita,20477,6/27/17,805,5.5,157,14,71,78,62,,,,36,58,13,40,54,0
Santa Rita,20477,6/28/17,810,5,325,14,71,80,62,,,,26,43,13,33,51,0
Santa Rita,20477,6/29/17,815,4.9,347,14,72,82,63,,,,20,29,9,28,50,0
Santa Rita,20477,6/30/17,813,3.5,110,13,74,81,65,,,,24,42,14,34,52,0
Santa Rita,20477,7/1/17,803,4.8,249,16,73,80,63,,,,21,33,9,29,50,0
Santa Rita,20477,7/2/17,804,6.5,174,19,72,81,66,,,,31,54,18,38,53,0
Santa Rita,20477,7/3/17,782,7,152,19,72,80,66,,,,35,47,20,43,55,0
Santa Rita,20477,7/4/17,797,8.8,157,24,74,85,65,,,,29,47,10,38,54,0
Santa Rita,20477,7/5/17,720,6.2,223,24,78,87,72,,,,27,37,12,40,56,0
Santa Rita,20477,7/6/17,767,5.2,36,18,79,86,72,,,,27,34,21,42,57,0
Santa Rita,20477,7/7/17,774,5.2,324,20,79,89,73,,,,25,33,19,40,56,0
Santa Rita,20477,7/8/17,762,5,329,24,79,89,73,,,,18,25,11,31,53,0
Santa Rita,20477,7/9/17,743,4.9,152,17,81,91,74,,,,21,34,15,37,56,0
Santa Rita,20477,7/10/17,744,4.5,158,14,80,88,73,,,,25,31,21,40,56,0
Santa Rita,20477,7/11/17,764,4.8,204,25,77,86,69,,,,27,35,15,40,55,0
Santa Rita,20477,7/12/17,765,5.5,141,16,74,84,66,,,,32,48,20,42,55,0
Santa Rita,20477,7/13/17,767,7.8,161,18,74,85,67,,,,34,46,18,43,56,0
Santa Rita,20477,7/14/17,774,7.2,187,20,76,85,68,,,,34,45,14,44,57,0
Santa Rita,20477,7/15/17,575,5.6,328,18,78,89,70,,,,19,28,13,31,53,0
Santa Rita,20477,7/16/17,761,6.1,311,20,79,88,70,,,,24,33,12,38,55,0
Santa Rita,20477,7/17/17,775,6.2,333,20,79,88,70,,,,22,31,14,37,55,0
Santa Rita,20477,7/18/17,773,5.5,136,16,75,82,69,,,,24,28,19,35,53,0
Santa Rita,20477,7/19/17,790,6.4,178,18,73,81,64,,,,25,32,16,35,52,0
Santa Rita,20477,7/20/17,787,4.8,327,15,72,82,64,,,,25,40,15,33,51,0
Santa Rita,20477,7/21/17,780,4.2,10,13,72,82,65,,,,26,45,15,35,52,0
Santa Rita,20477,7/22/17,765,4.4,50,16,75,82,68,,,,19,28,11,30,51,0
Santa Rita,20477,7/23/17,751,5.5,121,18,78,88,70,,,,25,38,16,39,55,0
