Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Mill Creek (BDF),20652,10/1/17,471,3.9,269,16,64,76,52,69,102,48,58,91,35,47,54,0
Mill Creek (BDF),20652,10/2/17,446,4.2,280,16,62,73,55,69,97,52,71,96,42,51,55,0
Mill Creek (BDF),20652,10/3/17,380,3.5,27,14,59,71,51,63,93,46,65,88,38,47,52,0
Mill Creek (BDF),20652,10/4/17,481,3.2,110,13,65,81,46,68,106,40,25,76,10,23,45,0
Mill Creek (BDF),20652,10/5/17,475,4.5,23,15,71,84,59,74,108,51,12,16,6,15,46,0
Mill Creek (BDF),20652,10/6/17,468,4.4,63,18,76,90,62,78,112,55,9,14,5,11,47,0
Mill Creek (BDF),20652,10/7/17,462,5,34,15,78,90,68,80,111,63,9,15,5,13,48,0
Mill Creek (BDF),20652,10/8/17,452,3.9,270,16,69,82,55,71,101,53,32,94,9,29,50,0
Mill Creek (BDF),20652,10/9/17,443,4.1,74,20,64,77,52,66,94,48,30,92,6,22,46,0
Mill Creek (BDF),20652,10/10/17,453,4.5,72,15,69,83,59,71,100,55,8,15,5,5,44,0
Mill Creek (BDF),20652,10/11/17,431,4.3,360,18,68,80,55,70,100,49,24,51,13,27,48,0
Mill Creek (BDF),20652,10/12/17,431,3.4,290,14,63,76,50,66,98,44,34,47,22,34,48,0
Mill Creek (BDF),20652,10/13/17,426,4.2,5,15,68,79,59,71,101,52,27,59,14,30,49,0
Mill Creek (BDF),20652,10/14/17,433,4.6,61,18,73,88,59,75,107,53,11,43,5,13,46,0
Mill Creek (BDF),20652,10/15/17,437,4.8,56,17,74,88,64,77,109,58,6,10,4,3,46,0
Mill Creek (BDF),20652,10/16/17,428,4.7,49,15,78,90,70,81,113,64,8,12,5,12,49,0
Mill Creek (BDF),20652,10/17/17,405,4.8,25,16,79,90,71,82,113,65,11,22,6,18,50,0
Mill Creek (BDF),20652,10/18/17,359,3.2,52,17,74,86,61,77,107,57,29,58,14,37,54,0
Mill Creek (BDF),20652,10/19/17,369,3.3,304,15,65,75,56,68,98,53,56,93,31,48,54,0
Mill Creek (BDF),20652,10/20/17,183,4.1,212,15,59,67,54,62,89,55,81,95,51,53,55,0
Mill Creek (BDF),20652,10/21/17,391,3.7,0,14,62,77,47,66,97,45,42,95,15,34,48,0
Mill Creek (BDF),20652,10/22/17,389,4.2,54,14,74,86,62,77,109,56,16,23,9,23,49,0
Mill Creek (BDF),20652,10/23/17,386,4,53,13,80,93,70,82,114,63,13,21,6,22,51,0
Mill Creek (BDF),20652,10/24/17,370,3.6,32,22,80,94,71,81,114,64,14,20,8,26,52,0
Mill Creek (BDF),20652,10/25/17,368,4.4,66,15,79,91,70,81,112,63,11,15,7,20,50,0
Mill Creek (BDF),20652,10/26/17,363,4.7,30,15,76,86,66,78,108,59,14,21,9,23,50,0
Mill Creek (BDF),20652,10/27/17,359,3.6,72,13,74,88,62,75,110,55,17,26,9,26,50,0
Mill Creek (BDF),20652,10/28/17,356,5,49,16,76,87,66,79,109,61,14,22,7,23,50,0
Mill Creek (BDF),20652,10/29/17,345,4.1,289,16,70,81,56,74,105,56,40,96,16,38,53,0
Mill Creek (BDF),20652,10/30/17,129,3.3,256,11,56,59,53,60,69,52,86,100,69,52,54,0
Mill Creek (BDF),20652,10/31/17,139,2.2,318,9,55,62,52,56,70,51,86,100,63,50,52,0.12
Mill Creek (BDF),20652,11/1/17,290,3.4,266,12,56,65,48,60,85,45,72,87,53,47,51,0
Mill Creek (BDF),20652,11/2/17,232,3.5,251,15,55,63,51,59,92,51,75,89,46,47,50,0
Mill Creek (BDF),20652,11/3/17,310,3.9,298,15,55,63,47,58,82,44,66,89,46,43,48,0
Mill Creek (BDF),20652,11/4/17,323,3.8,292,14,56,64,48,60,86,45,64,95,42,43,49,0
Mill Creek (BDF),20652,11/5/17,286,2.9,279,14,56,64,51,60,86,48,81,99,51,50,52,0
