Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Oak Mountain,20205,8/1/17,539,1.5,208,10,90,111,74,94,132,70,30,51,9,51,64,0
Oak Mountain,20205,8/2/17,526,2.9,193,14,88,105,74,92,122,70,34,50,19,54,65,0
Oak Mountain,20205,8/3/17,522,3,202,22,87,105,71,91,123,68,35,58,18,53,64,0
Oak Mountain,20205,8/4/17,519,2.5,189,16,83,98,70,86,118,67,34,51,16,49,61,0
Oak Mountain,20205,8/5/17,433,2.2,211,14,79,95,68,84,116,64,40,58,23,51,61,0
Oak Mountain,20205,8/6/17,405,2.1,301,16,76,91,66,79,108,63,45,61,25,52,60,0
Oak Mountain,20205,8/7/17,377,1.9,339,24,74,93,65,76,114,62,56,89,24,55,62,0.14
Oak Mountain,20205,8/8/17,476,2,224,19,77,95,63,79,112,58,50,81,22,55,62,0
Oak Mountain,20205,8/9/17,506,1.9,208,17,79,96,65,83,116,62,47,74,22,55,63,0
Oak Mountain,20205,8/10/17,502,2.6,203,18,79,97,66,83,117,62,43,64,18,52,62,0
Oak Mountain,20205,8/11/17,510,2.2,261,15,79,96,65,83,116,62,43,65,21,52,62,0
Oak Mountain,20205,8/12/17,510,2.5,192,20,79,94,67,83,114,64,37,62,17,48,60,0
Oak Mountain,20205,8/13/17,504,2.9,180,17,78,92,66,82,110,62,33,50,15,44,57,0
Oak Mountain,20205,8/14/17,518,3.6,213,19,75,88,65,80,108,62,40,55,26,49,58,0
Oak Mountain,20205,8/15/17,513,2.7,192,16,74,90,59,78,110,56,45,66,25,49,58,0
Oak Mountain,20205,8/16/17,507,2.5,337,15,79,100,61,83,118,58,39,71,14,47,59,0
Oak Mountain,20205,8/17/17,514,2.3,323,15,83,101,67,86,122,62,30,56,10,44,59,0
Oak Mountain,20205,8/18/17,499,3,329,20,84,104,71,87,124,66,23,37,10,40,58,0
Oak Mountain,20205,8/19/17,453,2.2,307,13,81,98,69,83,117,64,26,38,15,42,57,0
Oak Mountain,20205,8/20/17,488,2.3,226,12,82,101,70,86,120,65,28,49,12,43,58,0
Oak Mountain,20205,8/21/17,438,2.2,218,15,78,96,69,82,114,65,41,61,21,51,61,0
Oak Mountain,20205,8/22/17,430,2,315,17,78,96,65,82,114,62,44,67,21,52,61,0
Oak Mountain,20205,8/23/17,494,2.5,241,18,80,97,67,85,116,64,36,63,13,47,60,0
Oak Mountain,20205,8/24/17,489,2.5,182,20,78,95,65,82,112,61,33,51,15,44,58,0
Oak Mountain,20205,8/25/17,499,2,261,15,78,96,64,81,115,59,29,55,10,38,55,0
Oak Mountain,20205,8/26/17,497,1.9,273,15,81,100,66,84,118,61,20,29,8,33,54,0
Oak Mountain,20205,8/27/17,413,1.2,288,10,84,104,69,86,122,64,20,27,7,36,56,0
Oak Mountain,20205,8/28/17,487,2.3,267,21,85,103,71,88,120,67,18,29,6,35,56,0
Oak Mountain,20205,8/29/17,,,,23,,101,72,,119,67,,33,13,,,
Oak Mountain,20205,8/30/17,481,3.4,255,17,81,97,67,83,114,63,26,47,10,39,57,0
Oak Mountain,20205,8/31/17,412,1.2,336,10,81,98,68,82,113,63,23,32,10,37,56,0
Oak Mountain,20205,9/1/17,419,1.3,321,7,85,105,72,86,120,67,20,27,8,37,57,0
Oak Mountain,20205,9/2/17,447,2.1,301,13,88,107,74,90,124,69,18,28,7,37,58,0
Oak Mountain,20205,9/3/17,432,2.9,302,17,89,106,73,91,122,69,20,32,10,40,59,0
Oak Mountain,20205,9/4/17,363,2.6,282,15,88,105,76,90,121,71,23,43,12,44,61,0
Oak Mountain,20205,9/5/17,412,3.5,199,31,80,96,68,83,114,66,45,60,25,55,63,0
Oak Mountain,20205,9/6/17,352,2.4,249,14,78,94,68,81,113,66,53,71,29,58,64,0
Oak Mountain,20205,9/7/17,300,2.1,199,14,67,76,61,69,93,59,73,88,55,58,61,0.11
Oak Mountain,20205,9/8/17,437,2.8,234,13,73,88,59,76,104,57,52,91,22,51,59,0
Oak Mountain,20205,9/9/17,443,2,205,14,76,95,62,79,113,59,37,61,14,45,57,0
Oak Mountain,20205,9/10/17,432,2.3,329,16,82,99,67,84,119,63,30,49,13,45,59,0
Oak Mountain,20205,9/11/17,363,2.2,246,15,84,100,72,86,118,67,28,59,15,45,60,0
Oak Mountain,20205,9/12/17,418,1.7,335,14,81,97,69,84,117,67,39,64,17,52,62,0
Oak Mountain,20205,9/13/17,403,3,198,18,77,94,66,80,111,64,46,72,25,53,61,0
