Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Sawyers Bar,20557,5/1/17,,,,22,,80,41,,98,40,,77,29,,,
Sawyers Bar,20557,5/2/17,524,4.2,75,18,64,80,47,68,99,47,57,86,31,46,53,0
Sawyers Bar,20557,5/3/17,648,4.7,73,14,70,94,50,77,110,49,53,88,21,49,57,0
Sawyers Bar,20557,5/4/17,582,5.5,51,28,68,89,53,73,106,52,59,95,18,49,56,0.09
Sawyers Bar,20557,5/5/17,291,5.7,256,22,51,59,44,54,69,43,73,96,52,42,46,0
Sawyers Bar,20557,5/6/17,557,6.3,92,32,48,56,41,51,69,38,57,93,37,33,41,0
Sawyers Bar,20557,5/7/17,644,5.7,66,24,55,68,37,58,80,34,36,80,11,24,41,0
Sawyers Bar,20557,5/8/17,654,4.5,98,16,62,84,42,68,101,41,42,74,13,35,47,0
Sawyers Bar,20557,5/9/17,658,5.3,13,18,65,87,45,72,105,44,43,73,11,38,50,0
Sawyers Bar,20557,5/10/17,584,6.7,248,28,64,82,47,69,101,47,47,73,17,40,50,0
Sawyers Bar,20557,5/11/17,222,5.2,263,28,48,54,39,49,57,38,85,98,68,43,45,0.24
Sawyers Bar,20557,5/12/17,453,4.3,272,27,43,54,36,46,69,35,83,98,50,37,40,0.08
Sawyers Bar,20557,5/13/17,581,4.2,248,26,45,59,36,51,79,37,75,98,45,37,41,0.01
Sawyers Bar,20557,5/14/17,693,3.8,95,23,50,69,37,57,91,38,70,99,29,38,43,0.06
Sawyers Bar,20557,5/15/17,648,4.9,256,21,53,69,42,60,88,43,64,98,27,39,46,0
Sawyers Bar,20557,5/16/17,245,4.3,266,21,45,56,37,47,66,36,88,99,63,42,43,0.36
Sawyers Bar,20557,5/17/17,688,4.4,54,19,52,69,37,58,87,38,64,96,26,37,44,0
Sawyers Bar,20557,5/18/17,682,5,90,18,59,80,38,64,96,37,52,92,14,36,47,0
Sawyers Bar,20557,5/19/17,,,,17,,85,44,,103,43,,82,16,,,
Sawyers Bar,20557,5/20/17,683,5.8,350,21,67,86,48,72,104,46,45,78,13,41,52,0
Sawyers Bar,20557,5/21/17,651,4.5,46,16,70,91,50,75,107,48,41,69,17,42,54,0
Sawyers Bar,20557,5/22/17,668,5.3,126,19,74,95,53,80,114,52,39,66,15,44,56,0
Sawyers Bar,20557,5/23/17,672,6,72,21,75,96,56,81,113,55,38,69,15,44,56,0
Sawyers Bar,20557,5/24/17,,,,20,,90,55,,108,54,,63,15,,,
Sawyers Bar,20557,5/25/17,714,5.1,328,21,65,84,47,70,104,44,32,61,9,30,47,0
Sawyers Bar,20557,5/26/17,676,4.3,246,18,65,85,46,72,109,45,49,79,22,43,52,0
Sawyers Bar,20557,5/27/17,691,5,213,22,69,91,50,75,110,49,50,85,16,45,55,0
Sawyers Bar,20557,5/28/17,682,5.5,270,24,71,92,52,77,112,51,48,81,20,47,56,0
Sawyers Bar,20557,5/29/17,656,5.3,207,27,71,92,53,76,111,53,46,76,19,45,55,0
Sawyers Bar,20557,5/30/17,352,3.5,252,18,60,75,49,63,89,47,62,87,35,46,52,0
Sawyers Bar,20557,5/31/17,680,5.9,253,26,64,79,51,71,103,51,54,79,27,45,53,0
Sawyers Bar,20557,6/1/17,689,5.4,256,21,65,80,52,72,101,50,49,83,20,43,52,0
Sawyers Bar,20557,6/2/17,696,5.7,252,21,66,86,46,73,107,45,43,77,18,39,51,0
Sawyers Bar,20557,6/3/17,694,5.9,252,28,67,87,50,74,109,48,43,73,15,41,52,0
Sawyers Bar,20557,6/4/17,720,5.2,252,21,63,79,47,69,101,46,47,87,10,36,49,0
Sawyers Bar,20557,6/5/17,682,4.5,264,20,67,86,46,73,106,45,45,80,19,41,52,0
Sawyers Bar,20557,6/6/17,682,5.7,269,23,69,87,52,76,109,51,43,74,22,43,54,0
Sawyers Bar,20557,6/7/17,423,5.6,260,26,62,78,52,67,97,52,57,98,27,45,52,0.28
Sawyers Bar,20557,6/8/17,577,5.3,261,25,56,66,46,61,86,45,83,100,54,50,52,0.86
Sawyers Bar,20557,6/9/17,663,5.6,264,29,53,63,43,60,84,43,70,99,40,42,47,0
Sawyers Bar,20557,6/10/17,461,5,254,27,48,56,42,53,73,42,78,98,55,41,44,0.05
Sawyers Bar,20557,6/11/17,316,3.7,246,25,49,58,41,52,67,41,75,99,43,40,44,0.02
Sawyers Bar,20557,6/12/17,548,5.2,260,23,53,67,42,59,88,40,70,93,37,42,47,0
Sawyers Bar,20557,6/13/17,,,,19,,76,47,,99,47,,90,29,,,
Sawyers Bar,20557,6/14/17,,,,23,,78,45,,97,44,,93,23,,,
Sawyers Bar,20557,6/15/17,296,4.2,258,17,60,74,50,65,97,50,67,87,48,49,53,0
Sawyers Bar,20557,6/16/17,592,4.8,275,24,68,82,54,74,104,54,63,95,38,53,58,0
Sawyers Bar,20557,6/17/17,695,5,299,19,71,91,52,79,111,51,57,92,27,53,59,0
Sawyers Bar,20557,6/18/17,696,3.6,86,12,78,101,56,85,121,55,50,86,19,54,62,0
Sawyers Bar,20557,6/19/17,,,,22,,101,63,,122,62,,76,22,,,
Sawyers Bar,20557,6/20/17,694,4.5,267,19,78,96,61,85,117,60,52,80,25,57,63,0
Sawyers Bar,20557,6/21/17,714,3.4,62,22,79,95,60,84,116,58,40,85,12,46,59,0
Sawyers Bar,20557,6/22/17,727,4.3,75,19,81,96,65,85,111,61,24,49,10,37,56,0
Sawyers Bar,20557,6/23/17,715,5.1,52,22,84,103,66,90,124,63,26,46,11,43,59,0
Sawyers Bar,20557,6/24/17,698,5.4,67,19,84,105,63,91,126,62,34,51,13,49,61,0
Sawyers Bar,20557,6/25/17,547,5.1,69,22,79,100,66,84,122,66,52,80,21,57,64,0
Sawyers Bar,20557,6/26/17,708,6.2,253,22,74,92,59,81,115,56,51,86,20,51,60,0
Sawyers Bar,20557,6/27/17,,,,22,,91,54,,113,52,,81,15,,,
Sawyers Bar,20557,6/28/17,720,5.2,269,21,72,92,53,79,113,51,39,65,12,42,54,0
Sawyers Bar,20557,6/29/17,,,,22,,94,54,,117,53,,71,11,,,
Sawyers Bar,20557,6/30/17,692,5.6,258,23,73,93,56,80,113,56,42,73,16,46,56,0
Sawyers Bar,20557,7/1/17,700,4.5,270,18,73,93,52,80,115,50,44,69,21,47,56,0
Sawyers Bar,20557,7/2/17,698,5.6,303,22,76,96,55,83,116,54,39,70,15,46,57,0
Sawyers Bar,20557,7/3/17,,,,23,,98,59,,120,59,,61,21,,,
Sawyers Bar,20557,7/4/17,692,5,238,22,79,99,62,85,119,61,39,63,14,49,60,0
Sawyers Bar,20557,7/5/17,705,5.8,232,31,76,96,59,83,115,58,39,64,12,45,57,0
Sawyers Bar,20557,7/6/17,705,5.4,315,24,78,99,58,85,120,58,37,66,10,44,58,0
Sawyers Bar,20557,7/7/17,,,,20,,99,58,,119,57,,63,11,,,
Sawyers Bar,20557,7/8/17,681,5.5,249,18,77,100,57,83,120,56,33,57,11,41,56,0
Sawyers Bar,20557,7/9/17,669,5.3,274,21,77,98,58,83,119,57,37,56,14,46,58,0
Sawyers Bar,20557,7/10/17,668,4.9,279,21,76,95,59,83,117,59,44,71,18,50,59,0
Sawyers Bar,20557,7/11/17,665,5,245,18,77,97,58,83,119,57,45,71,20,51,60,0
Sawyers Bar,20557,7/12/17,664,5.6,287,24,77,95,61,84,117,60,42,76,17,49,59,0
Sawyers Bar,20557,7/13/17,669,5.2,281,19,76,95,57,83,117,55,40,65,21,47,58,0
Sawyers Bar,20557,7/14/17,668,5,251,24,77,97,59,84,120,58,42,71,20,50,59,0
Sawyers Bar,20557,7/15/17,686,5.2,272,23,76,94,58,82,118,56,39,72,11,45,57,0
Sawyers Bar,20557,7/16/17,,,,19,,96,56,,118,55,,67,14,,,
Sawyers Bar,20557,7/17/17,,,,20,,94,57,,115,56,,72,10,,,
Sawyers Bar,20557,7/18/17,677,6,289,28,72,90,55,78,111,54,37,60,18,41,54,0
Sawyers Bar,20557,7/19/17,677,5.3,256,22,70,88,52,77,110,51,42,67,21,43,53,0
Sawyers Bar,20557,7/20/17,676,5.4,268,22,70,89,52,77,112,51,44,73,21,44,54,0
Sawyers Bar,20557,7/21/17,669,4.1,289,20,72,93,52,79,114,50,44,73,13,45,56,0
Sawyers Bar,20557,7/22/17,661,4.2,88,14,79,101,56,86,122,56,39,74,13,47,59,0
Sawyers Bar,20557,7/23/17,603,5.1,279,24,81,102,63,88,124,62,38,58,14,50,61,0
Sawyers Bar,20557,7/24/17,,,,23,,102,62,,124,62,,65,14,,,
Sawyers Bar,20557,7/25/17,446,4.3,36,35,72,96,58,78,117,57,59,98,23,54,60,0.66
Sawyers Bar,20557,7/26/17,651,5.7,109,25,73,93,56,79,114,54,56,98,21,53,60,0.01
Sawyers Bar,20557,7/27/17,656,4.9,267,22,75,95,57,82,116,56,46,77,19,50,59,0
Sawyers Bar,20557,7/28/17,,,,20,,95,57,,117,56,,73,17,,,
Sawyers Bar,20557,7/29/17,652,5.1,339,20,79,101,59,86,122,58,38,65,12,47,59,0
Sawyers Bar,20557,7/30/17,603,4.7,352,22,82,103,63,88,125,62,39,62,15,51,62,0
Sawyers Bar,20557,7/31/17,596,4.5,36,17,84,107,65,90,128,64,36,61,11,50,62,0
Sawyers Bar,20557,8/1/17,534,3.9,80,15,86,110,66,91,133,65,34,59,11,51,63,0
Sawyers Bar,20557,8/2/17,616,5.4,96,22,87,109,69,93,129,67,31,46,10,49,63,0
Sawyers Bar,20557,8/3/17,621,5.5,339,22,86,107,69,92,128,68,32,56,9,48,62,0
Sawyers Bar,20557,8/4/17,517,4.8,257,18,80,102,65,86,124,64,30,45,12,44,58,0
Sawyers Bar,20557,8/5/17,498,4.4,37,17,79,97,67,84,120,66,32,54,13,44,58,0
Sawyers Bar,20557,8/6/17,591,5.3,61,25,76,97,61,83,119,59,39,60,14,46,58,0
Sawyers Bar,20557,8/7/17,490,4.8,70,18,78,96,63,84,120,63,42,65,20,51,60,0
Sawyers Bar,20557,8/8/17,491,4.2,13,19,78,99,62,84,123,62,42,62,17,51,61,0
Sawyers Bar,20557,8/9/17,307,3.6,70,16,74,92,62,77,111,62,48,61,24,52,60,0
Sawyers Bar,20557,8/10/17,414,5.2,74,21,72,93,60,77,116,59,55,75,21,54,60,0.01
Sawyers Bar,20557,8/11/17,603,5.4,82,23,76,97,58,83,118,58,44,80,17,48,58,0
Sawyers Bar,20557,8/12/17,626,5.9,325,24,75,93,57,81,115,57,33,60,9,39,54,0
Sawyers Bar,20557,8/13/17,,,,21,,89,55,,109,53,,70,20,,,
Sawyers Bar,20557,8/14/17,604,5.3,271,22,73,91,59,80,113,58,46,83,12,46,57,0
Sawyers Bar,20557,8/15/17,586,4.8,315,20,72,92,54,78,113,54,40,63,12,43,54,0
Sawyers Bar,20557,8/16/17,584,4.4,64,20,75,92,57,80,114,56,35,63,12,41,55,0
Sawyers Bar,20557,8/17/17,542,4.6,52,16,78,100,61,83,124,60,35,54,13,45,58,0
Sawyers Bar,20557,8/18/17,355,3.5,52,14,74,94,60,76,107,60,41,54,22,47,57,0
Sawyers Bar,20557,8/19/17,485,3.8,65,10,74,95,57,78,113,56,36,51,14,42,55,0
Sawyers Bar,20557,8/20/17,,,,15,,97,60,,113,58,,58,14,,,
Sawyers Bar,20557,8/21/17,380,3.7,35,16,74,97,62,78,113,61,44,59,18,49,58,0
Sawyers Bar,20557,8/22/17,348,4,36,20,74,94,61,77,113,60,46,68,26,51,59,0
Sawyers Bar,20557,8/23/17,513,5.5,59,23,75,95,60,80,114,59,37,60,14,43,56,0
Sawyers Bar,20557,8/24/17,450,4,299,17,70,87,55,75,105,54,46,68,25,47,56,0
Sawyers Bar,20557,8/25/17,467,4.2,70,18,73,94,57,78,116,56,51,80,20,51,59,0
Sawyers Bar,20557,8/26/17,526,5.2,70,17,77,101,59,82,121,58,38,66,9,44,57,0
Sawyers Bar,20557,8/27/17,377,4.4,63,20,77,101,61,80,121,60,34,52,9,43,57,0
Sawyers Bar,20557,8/28/17,480,5.2,78,24,78,101,61,82,120,60,31,48,10,42,56,0
Sawyers Bar,20557,8/29/17,479,5.4,59,24,76,98,61,81,116,60,32,50,14,41,56,0
Sawyers Bar,20557,8/30/17,530,4.2,31,21,72,94,55,77,115,52,37,57,6,40,54,0
Sawyers Bar,20557,8/31/17,368,3.8,61,14,69,90,54,71,104,53,41,62,18,42,53,0
Sawyers Bar,20557,9/1/17,422,4.1,67,22,76,102,59,79,119,58,28,45,8,38,54,0
Sawyers Bar,20557,9/2/17,133,3,62,10,71,79,65,71,86,65,39,50,29,44,55,0
Sawyers Bar,20557,9/3/17,97,3,69,9,68,77,63,68,80,62,51,60,44,49,56,0
Sawyers Bar,20557,9/4/17,345,3.4,345,10,75,94,61,78,106,60,41,59,21,48,58,0
Sawyers Bar,20557,9/5/17,241,3.8,308,13,74,88,64,76,96,64,47,59,31,52,60,0
Sawyers Bar,20557,9/6/17,332,4.8,309,18,75,95,64,79,114,63,54,73,25,56,63,0
Sawyers Bar,20557,9/7/17,288,4,264,14,65,75,60,69,92,60,80,98,60,59,61,0.25
Sawyers Bar,20557,9/8/17,478,3.9,247,18,69,87,59,75,106,58,69,94,34,57,61,0
Sawyers Bar,20557,9/9/17,506,4.4,298,19,70,89,55,76,109,54,59,96,21,52,59,0
Sawyers Bar,20557,9/10/17,488,4.2,88,16,72,95,54,78,113,54,51,86,15,49,58,0
Sawyers Bar,20557,9/11/17,,,,14,,96,60,,117,58,,63,19,,,
Sawyers Bar,20557,9/12/17,282,2.8,58,11,74,90,65,76,106,63,49,66,28,53,60,0
Sawyers Bar,20557,9/13/17,499,4.9,245,21,73,93,59,78,112,58,45,76,11,46,57,0
Sawyers Bar,20557,9/14/17,488,5.2,280,26,63,79,49,68,99,48,41,67,17,36,49,0
Sawyers Bar,20557,9/15/17,504,4.5,49,17,61,85,42,66,105,41,39,70,12,32,46,0
Sawyers Bar,20557,9/16/17,,,,19,,80,51,,99,50,,46,14,,,
Sawyers Bar,20557,9/17/17,425,5,254,26,62,79,47,67,100,46,45,97,19,38,49,0.03
Sawyers Bar,20557,9/18/17,235,4.6,261,20,55,63,48,57,78,47,79,99,47,48,51,0.14
Sawyers Bar,20557,9/19/17,207,2.7,262,19,51,59,47,53,65,47,87,99,58,47,49,0.35
Sawyers Bar,20557,9/20/17,350,4.4,251,28,51,61,43,54,76,44,87,99,48,47,48,0.28
