Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Novato Fire-Robinhood,20333,9/1/17,517,3.5,185,17,91,111,75,92,118,72,20,39,11,42,61,0
Novato Fire-Robinhood,20333,9/2/17,477,2.4,331,14,92,109,80,93,117,76,19,29,11,44,62,0
Novato Fire-Robinhood,20333,9/3/17,458,1.9,137,14,85,104,71,87,117,68,34,53,19,52,63,0
Novato Fire-Robinhood,20333,9/4/17,,,,21,,86,68,,96,65,,69,37,,,
Novato Fire-Robinhood,20333,9/5/17,442,2.8,265,16,75,91,66,79,103,64,68,83,43,63,67,0
Novato Fire-Robinhood,20333,9/6/17,508,2.9,276,16,71,89,60,75,102,59,71,94,38,60,64,0
Novato Fire-Robinhood,20333,9/7/17,96,2,218,15,65,69,60,65,71,59,89,97,76,61,63,0.04
Novato Fire-Robinhood,20333,9/8/17,468,3.2,260,20,67,85,58,70,94,57,81,98,44,59,62,0
Novato Fire-Robinhood,20333,9/9/17,471,2.4,302,15,69,90,58,73,100,57,74,97,39,59,62,0
Novato Fire-Robinhood,20333,9/10/17,517,3,215,16,78,100,61,81,107,59,55,92,21,58,64,0
Novato Fire-Robinhood,20333,9/11/17,423,4.4,61,21,75,94,65,78,108,64,60,88,29,59,64,0
Novato Fire-Robinhood,20333,9/12/17,466,3.6,229,18,73,94,63,76,105,63,68,92,34,60,64,0
Novato Fire-Robinhood,20333,9/13/17,282,2.2,247,18,66,78,61,68,89,62,82,93,53,60,62,0.05
Novato Fire-Robinhood,20333,9/14/17,495,4.4,245,19,65,79,58,68,91,55,68,90,36,53,57,0
Novato Fire-Robinhood,20333,9/15/17,494,3.8,252,19,64,84,53,67,97,50,62,92,34,50,55,0
Novato Fire-Robinhood,20333,9/16/17,454,3,336,14,63,84,52,66,94,50,73,98,31,53,56,0
