Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Blackrock,20621,7/1/17,760,3.5,247,18,64,80,48,65,96,41,31,56,11,28,46,0
Blackrock,20621,7/2/17,733,3,234,18,62,78,45,65,95,38,35,61,13,31,46,0
Blackrock,20621,7/3/17,701,2.8,267,15,62,79,46,64,97,39,40,70,13,34,47,0
Blackrock,20621,7/4/17,648,4.3,280,26,63,78,47,64,92,41,31,61,13,29,46,0
Blackrock,20621,7/5/17,442,2.4,287,22,63,81,49,63,94,42,43,77,21,38,49,0.04
Blackrock,20621,7/6/17,540,2.5,279,16,65,83,50,66,96,44,45,63,21,41,51,0
Blackrock,20621,7/7/17,507,2.2,270,18,66,83,53,66,97,46,42,61,18,41,52,0.01
Blackrock,20621,7/8/17,514,3,262,19,69,84,53,69,94,46,33,55,16,37,51,0
Blackrock,20621,7/9/17,332,1.9,275,38,63,79,52,64,91,49,58,100,23,45,53,0.23
Blackrock,20621,7/10/17,475,2.8,273,18,63,79,52,64,96,49,59,80,34,47,54,0
Blackrock,20621,7/11/17,417,2.7,275,18,61,74,49,62,88,45,55,83,33,43,51,0
Blackrock,20621,7/12/17,578,2.5,282,14,63,80,47,65,98,43,52,75,23,43,51,0
Blackrock,20621,7/13/17,573,3,276,15,64,81,49,65,99,44,51,83,18,42,51,0
Blackrock,20621,7/14/17,707,3.2,269,18,65,82,48,68,100,42,43,78,18,39,51,0
Blackrock,20621,7/15/17,701,3.1,261,18,68,85,49,70,103,43,45,79,17,41,52,0
Blackrock,20621,7/16/17,599,2.8,274,21,68,83,52,70,99,47,43,74,19,42,53,0
Blackrock,20621,7/17/17,692,4.1,285,21,68,84,54,71,102,50,42,72,19,41,52,0
Blackrock,20621,7/18/17,723,5.2,269,21,66,80,55,69,97,48,31,49,14,32,48,0
Blackrock,20621,7/19/17,708,3.7,291,17,64,80,50,67,98,44,29,54,11,29,46,0
Blackrock,20621,7/20/17,689,2.7,275,19,64,79,49,67,98,43,37,66,16,34,48,0
Blackrock,20621,7/21/17,706,2.7,246,17,65,80,48,67,97,41,37,71,10,32,48,0
Blackrock,20621,7/22/17,698,2.9,219,20,66,83,50,68,97,42,31,51,15,33,48,0
Blackrock,20621,7/23/17,532,2.8,263,17,67,83,52,69,101,45,40,69,25,41,52,0
Blackrock,20621,7/24/17,335,2.2,282,13,62,77,52,62,91,47,63,93,33,48,53,0.02
Blackrock,20621,7/25/17,352,2.4,292,18,60,73,49,60,82,44,62,89,36,46,52,0
Blackrock,20621,7/26/17,364,2.8,273,17,59,74,46,60,88,42,66,92,39,46,51,0
Blackrock,20621,7/27/17,726,3.1,252,17,63,80,45,65,97,38,48,93,13,37,49,0
Blackrock,20621,7/28/17,708,3,237,19,64,81,47,66,98,40,39,68,16,35,48,0
Blackrock,20621,7/29/17,705,3.2,247,22,64,81,46,66,97,39,36,74,11,31,47,0
Blackrock,20621,7/30/17,594,2.6,278,18,65,79,49,65,98,41,32,51,14,33,48,0
Blackrock,20621,7/31/17,530,2.2,259,23,66,83,51,67,104,43,37,56,16,37,50,0
Blackrock,20621,8/1/17,586,3.6,316,20,68,83,53,70,102,46,41,85,19,40,52,0.01
Blackrock,20621,8/2/17,488,2.6,253,21,65,82,53,67,94,46,51,73,26,46,53,0
Blackrock,20621,8/3/17,349,2,265,18,64,75,56,66,90,53,56,75,40,47,54,0.01
Blackrock,20621,8/4/17,411,2.1,271,18,61,73,51,62,87,48,72,99,42,51,54,0.34
Blackrock,20621,8/5/17,457,2.9,287,18,60,72,49,60,80,47,68,90,43,48,53,0.03
Blackrock,20621,8/6/17,519,3.4,284,16,60,75,48,61,91,44,62,93,29,45,51,0
Blackrock,20621,8/7/17,693,3.5,253,20,60,75,45,62,92,39,48,87,15,36,47,0
Blackrock,20621,8/8/17,688,,,17,,76,43,,92,35,46,72,3,,,0
Blackrock,20621,8/9/17,676,2.7,255,16,60,77,45,61,94,37,50,85,17,38,48,0
Blackrock,20621,8/10/17,,,,16,,79,44,,96,38,,91,15,,,
Blackrock,20621,8/11/17,692,2.7,274,20,61,79,44,61,96,34,32,55,13,28,45,0
Blackrock,20621,8/12/17,697,3,280,17,61,79,43,62,97,34,39,79,7,29,45,0
Blackrock,20621,8/13/17,667,3.8,282,19,61,77,46,63,94,40,45,76,22,37,48,0
Blackrock,20621,8/14/17,674,6.2,263,25,59,74,48,62,93,45,41,74,17,32,45,0
Blackrock,20621,8/15/17,564,2.7,255,16,58,74,41,59,92,36,56,90,25,39,47,0
Blackrock,20621,8/16/17,647,2.7,324,18,59,75,44,60,91,38,50,88,25,38,47,0
Blackrock,20621,8/17/17,573,2.6,349,20,61,76,46,61,93,39,45,74,22,37,48,0
Blackrock,20621,8/18/17,587,3,322,19,62,76,47,62,93,40,48,84,19,38,49,0
Blackrock,20621,8/19/17,488,2.8,291,16,60,76,46,60,88,39,47,85,18,37,48,0
Blackrock,20621,8/20/17,495,2.6,230,17,59,73,45,58,89,38,51,80,22,38,47,0
Blackrock,20621,8/21/17,507,3.2,131,17,58,71,45,58,87,36,46,73,28,36,46,0
Blackrock,20621,8/22/17,663,3,207,19,58,74,45,60,92,39,49,85,18,36,46,0
Blackrock,20621,8/23/17,560,2.8,203,18,59,75,46,60,96,40,51,95,23,38,48,0
Blackrock,20621,8/24/17,,,,17,,77,46,,94,40,,87,22,,,
Blackrock,20621,8/25/17,552,2,258,16,61,78,46,62,96,39,50,78,21,39,49,0
Blackrock,20621,8/26/17,598,2.2,231,18,64,81,49,65,99,43,40,69,11,35,49,0
Blackrock,20621,8/27/17,568,2.5,243,22,65,82,50,66,100,43,34,58,15,34,48,0
Blackrock,20621,8/28/17,410,1.9,270,15,65,81,52,64,96,45,38,57,19,37,50,0
Blackrock,20621,8/29/17,463,3,271,26,65,81,53,65,95,46,45,85,22,41,51,0.04
Blackrock,20621,8/30/17,325,1.6,297,21,59,76,47,59,87,44,73,96,33,49,53,0.18
Blackrock,20621,8/31/17,408,2,96,16,60,72,46,59,84,41,66,93,45,47,52,0.15
